RightTrapeziusdescendens,LeftTrapeziusdescendens
                 -0.019455	,                -0.008997	
                 -0.015577	,                -0.011094	
                 -0.006708	,                -0.006971	
                  0.008783	,                -0.000528	
                  0.023296	,                 0.000170	
                  0.020211	,                 0.009930	
                  0.035759	,                 0.013424	
                  0.067939	,                 0.019108	
                  0.090469	,                 0.017558	
                  0.093183	,                 0.020079	
                  0.079761	,                 0.024129	
                  0.060242	,                 0.024491	
                  0.042549	,                 0.020354	
                  0.020609	,                 0.026354	
                 -0.015925	,                 0.037025	
                 -0.031013	,                 0.038063	
                 -0.018609	,                 0.036249	
                  0.040229	,                 0.036983	
                  0.064721	,                 0.031026	
                  0.071073	,                 0.023448	
                  0.062596	,                 0.009227	
                  0.042103	,                 0.007044	
                  0.011869	,                 0.001369	
                 -0.015447	,                -0.000390	
                 -0.049753	,                -0.011024	
                 -0.072037	,                -0.006949	
                 -0.092132	,                -0.008081	
                 -0.102981	,                -0.007024	
                 -0.099785	,                -0.010001	
                 -0.096904	,                -0.007228	
                 -0.077883	,                -0.007983	
                 -0.060823	,                 0.002029	
                 -0.036463	,                 0.003424	
                 -0.007198	,                 0.004664	
                  0.020024	,                 0.003738	
                  0.044545	,                 0.006858	
                  0.059964	,                 0.007797	
                  0.061827	,                 0.003715	
                  0.058162	,                 0.006071	
                  0.059608	,                 0.005559	
                  0.056554	,                 0.004064	
                  0.057760	,                 0.001413	
                  0.055157	,                -0.006098	
                  0.042702	,                -0.006847	
                  0.031552	,                -0.005577	
                  0.032443	,                -0.004484	
                  0.023277	,                -0.000025	
                  0.015191	,                 0.011635	
                  0.003486	,                 0.010108	
                 -0.001264	,                 0.011788	
                 -0.008346	,                 0.013296	
                 -0.009654	,                 0.009755	
                 -0.010746	,                 0.004398	
                  0.002815	,                 0.001607	
                  0.004519	,                -0.006533	
                  0.009377	,                -0.021013	
                 -0.001431	,                -0.026654	
                 -0.000210	,                -0.031753	
                  0.003404	,                -0.039675	
                  0.000141	,                -0.043692	
                  0.005331	,                -0.044500	
                  0.019246	,                -0.045153	
                  0.013069	,                -0.034380	
                  0.003750	,                -0.024362	
                 -0.004677	,                -0.010202	
                 -0.018437	,                -0.004379	
                 -0.016466	,                -0.005849	
                 -0.011280	,                 0.001923	
                  0.002695	,                 0.006104	
                  0.004653	,                 0.012419	
                  0.003040	,                 0.013472	
                  0.004597	,                 0.016524	
                 -0.007863	,                 0.019192	
                 -0.009515	,                 0.014931	
                 -0.007963	,                 0.007997	
                 -0.017531	,                 0.020096	
                 -0.021146	,                 0.025055	
                 -0.033468	,                 0.020402	
                 -0.034897	,                 0.016284	
                 -0.027005	,                 0.017393	
                 -0.022696	,                 0.011767	
                 -0.021261	,                 0.006493	
                 -0.004042	,                -0.001954	
                  0.013279	,                 0.003598	
                  0.046855	,                -0.003677	
                  0.061104	,                -0.010077	
                  0.047869	,                -0.015945	
                  0.027958	,                -0.007485	
                  0.009947	,                -0.013040	
                  0.001443	,                -0.009811	
                 -0.021312	,                -0.000373	
                 -0.029788	,                 0.010874	
                 -0.037509	,                 0.015346	
                 -0.034759	,                 0.016599	
                 -0.032190	,                 0.010283	
                 -0.017683	,                 0.011218	
                 -0.015541	,                 0.012132	
                  0.010001	,                 0.009329	
                  0.028159	,                 0.005025	
                  0.031370	,                 0.004265	
                  0.016534	,                -0.005066	
                  0.019270	,                -0.011319	
                  0.036461	,                -0.016864	
                  0.060967	,                -0.017846	
                  0.051030	,                -0.020503	
                  0.036073	,                -0.022987	
                  0.016929	,                -0.026649	
                 -0.005382	,                -0.024567	
                 -0.026093	,                -0.020282	
                 -0.039645	,                -0.011458	
                 -0.046750	,                -0.007707	
                 -0.057723	,                -0.004472	
                 -0.051487	,                -0.003437	
                 -0.053214	,                 0.002993	
                 -0.041291	,                 0.008913	
                 -0.030586	,                 0.008255	
                 -0.026468	,                 0.006255	
                 -0.010046	,                 0.012003	
                  0.010221	,                 0.005105	
                  0.023870	,                 0.000592	
                  0.036144	,                 0.013443	
                  0.033876	,                 0.015280	
                  0.023714	,                 0.010189	
                  0.018132	,                 0.011693	
                  0.013048	,                 0.015697	
                  0.005420	,                 0.006872	
                 -0.015344	,                 0.001295	
                 -0.024072	,                 0.004323	
                  0.005973	,                 0.001604	
                  0.025779	,                 0.007476	
                  0.058333	,                 0.009606	
                  0.053725	,                 0.013071	
                  0.049671	,                 0.011301	
                  0.031506	,                 0.005987	
                  0.015127	,                 0.005240	
                  0.012303	,                 0.005665	
                  0.025981	,                -0.000819	
                  0.008761	,                -0.005115	
                 -0.015945	,                -0.005845	
                 -0.045772	,                -0.010809	
                 -0.073735	,                -0.020334	
                 -0.070225	,                -0.021729	
                 -0.073506	,                -0.025495	
                 -0.070745	,                -0.008465	
                 -0.057140	,                 0.003817	
                 -0.059585	,                 0.010339	
                 -0.039312	,                 0.012291	
                 -0.009187	,                 0.014067	
                  0.002721	,                 0.002143	
                  0.006357	,                -0.002501	
                  0.016269	,                -0.009508	
                  0.025130	,                -0.005860	
                  0.017061	,                -0.009142	
                  0.024402	,                -0.006164	
                  0.049166	,                -0.003509	
                  0.065604	,                -0.002716	
                  0.062721	,                -0.012744	
                  0.054571	,                -0.014140	
                  0.047259	,                -0.017878	
                  0.053822	,                -0.010108	
                  0.055816	,                -0.002840	
                  0.046489	,                 0.003588	
                  0.027877	,                -0.000637	
                  0.005575	,                -0.001318	
                 -0.021451	,                 0.000728	
                 -0.032227	,                 0.004977	
                 -0.048605	,                 0.000940	
                 -0.057395	,                 0.002483	
                 -0.065500	,                 0.005573	
                 -0.053138	,                 0.008490	
                 -0.050916	,                 0.012764	
                 -0.040728	,                 0.005220	
                 -0.012790	,                 0.010549	
                  0.015141	,                 0.007904	
                  0.025981	,                 0.003738	
                  0.029200	,                 0.006010	
                  0.026332	,                 0.002517	
                  0.029046	,                 0.003087	
                  0.016706	,                 0.007211	
                 -0.003562	,                 0.002533	
                 -0.017209	,                -0.003163	
                 -0.019511	,                 0.000617	
                 -0.026077	,                 0.005577	
                 -0.015955	,                 0.007299	
                 -0.003022	,                 0.003260	
                  0.005304	,                 0.005827	
                  0.012769	,                 0.002810	
                  0.025138	,                 0.004026	
                  0.013086	,                 0.003049	
                 -0.004077	,                 0.002088	
                  0.010868	,                 0.008075	
                  0.039856	,                 0.013227	
                  0.027795	,                 0.015349	
                  0.016820	,                 0.011239	
                 -0.006266	,                 0.009699	
                 -0.027088	,                 0.010359	
                 -0.040767	,                 0.003590	
                 -0.038305	,                -0.003519	
                 -0.044758	,                -0.006059	
                 -0.026136	,                -0.008439	
                 -0.013618	,                -0.010481	
                 -0.015685	,                -0.008310	
                 -0.005435	,                -0.012397	
                  0.003948	,                -0.005848	
                  0.012517	,                -0.004880	
                  0.011116	,                -0.002562	
                  0.004343	,                -0.011750	
                 -0.004284	,                -0.005387	
                 -0.000893	,                 0.000302	
                 -0.001733	,                 0.001419	
                 -0.007997	,                 0.002382	
                 -0.010389	,                 0.008429	
                 -0.006533	,                -0.001419	
                  0.004240	,                 0.000064	
                  0.027345	,                -0.003530	
                  0.043810	,                -0.002385	
                  0.040959	,                -0.013763	
                  0.043672	,                -0.012133	
                  0.031335	,                -0.013385	
                  0.015776	,                -0.017029	
                  0.009690	,                -0.022540	
                  0.000406	,                -0.006737	
                 -0.004629	,                -0.004477	
                 -0.006091	,                -0.006461	
                 -0.012936	,                -0.000837	
                 -0.021648	,                -0.002515	
                 -0.020552	,                 0.002072	
                 -0.013202	,                 0.006138	
                 -0.017690	,                 0.012387	
                 -0.011713	,                 0.011347	
                 -0.000182	,                 0.014356	
                  0.025220	,                 0.026484	
                  0.043320	,                 0.024721	
                  0.046496	,                 0.017023	
                  0.043571	,                 0.015583	
                  0.040813	,                 0.009221	
                  0.058019	,                 0.003527	
                  0.055779	,                -0.003863	
                  0.053738	,                -0.010408	
                  0.036964	,                -0.014762	
                  0.007647	,                -0.017079	
                 -0.028406	,                -0.026496	
                 -0.052578	,                -0.027792	
                 -0.065770	,                -0.015381	
                 -0.069663	,                -0.017175	
                 -0.080509	,                -0.012710	
                 -0.077317	,                -0.011449	
                 -0.080198	,                -0.010374	
                 -0.055499	,                -0.009476	
                 -0.019125	,                -0.000123	
                  0.005073	,                 0.003477	
                  0.009469	,                 0.015878	
                 -0.010495	,                 0.014060	
                 -0.006942	,                 0.015453	
                 -0.029943	,                 0.013980	
                 -0.038741	,                 0.012676	
                 -0.046877	,                 0.009340	
                 -0.044550	,                 0.008192	
                 -0.029043	,                 0.001643	
                 -0.014910	,                -0.002713	
                 -0.013165	,                -0.005028	
                 -0.008247	,                -0.008690	
                 -0.003848	,                -0.009305	
                  0.016786	,                -0.011116	
                  0.037385	,                -0.007678	
                  0.045237	,                -0.001702	
                  0.042548	,                -0.000961	
                  0.048750	,                 0.010432	
                  0.058492	,                 0.008633	
                  0.048784	,                 0.003955	
                  0.039918	,                -0.000224	
                  0.037999	,                 0.005913	
                  0.025142	,                 0.000221	
