RightTrapeziusdescendens,LeftTrapeziusdescendens
                  0.090964	,                 0.006810	
                  0.116067	,                 0.005636	
                  0.119420	,                -0.004458	
                  0.105313	,                 0.000110	
                  0.061418	,                -0.003087	
                  0.009796	,                -0.005740	
                 -0.023414	,                -0.006188	
                 -0.078155	,                -0.002947	
                 -0.189709	,                 0.001790	
                 -0.299680	,                 0.005998	
                 -0.277254	,                 0.015780	
                 -0.201853	,                 0.025026	
                 -0.134089	,                 0.019925	
                 -0.095610	,                 0.019422	
                 -0.101873	,                 0.026321	
                 -0.051330	,                 0.032674	
                  0.028167	,                 0.030851	
                  0.122406	,                 0.034657	
                  0.159893	,                 0.034315	
                  0.170977	,                 0.031566	
                  0.160399	,                 0.023915	
                  0.150781	,                 0.013744	
                  0.108098	,                 0.009827	
                  0.023604	,                 0.006257	
                 -0.122347	,                -0.003851	
                 -0.219188	,                -0.024298	
                 -0.269280	,                -0.056684	
                 -0.380256	,                -0.077864	
                 -0.388758	,                -0.065209	
                 -0.313654	,                -0.017286	
                 -0.121239	,                -0.010347	
                  0.068797	,                -0.038948	
                  0.141960	,                -0.043532	
                  0.163377	,                -0.028623	
                  0.142356	,                -0.023745	
                  0.123367	,                -0.011557	
                  0.072924	,                -0.014803	
                 -0.032999	,                -0.017787	
                 -0.100658	,                -0.050470	
                 -0.161291	,                -0.063404	
                 -0.170345	,                -0.083089	
                 -0.095941	,                -0.079322	
                 -0.141401	,                -0.075963	
                 -0.182289	,                -0.084586	
                 -0.064067	,                -0.092503	
                  0.119687	,                -0.065166	
                  0.240067	,                -0.017880	
                  0.259323	,                 0.014328	
                  0.276275	,                 0.043430	
                  0.254580	,                 0.048507	
                  0.201339	,                 0.062634	
                  0.122801	,                 0.075465	
                  0.079491	,                 0.071208	
                 -0.034751	,                 0.052852	
                 -0.208128	,                 0.045516	
                 -0.312939	,                 0.048422	
                 -0.351958	,                 0.039311	
                 -0.262047	,                 0.030902	
                 -0.135269	,                -0.006406	
                 -0.118530	,                -0.022228	
                 -0.073228	,                -0.017432	
                 -0.032539	,                -0.030546	
                 -0.021009	,                -0.026621	
                  0.012161	,                -0.023135	
                  0.041694	,                 0.019549	
                  0.049658	,                 0.072009	
                  0.056954	,                 0.106957	
                  0.063721	,                 0.112818	
                  0.056226	,                 0.106556	
                  0.062436	,                 0.100835	
                  0.056533	,                 0.086005	
                  0.061394	,                 0.063645	
                  0.065666	,                 0.035522	
