RightLatissimusDorsi,LeftLatissimusDorsi
           -0.001498	  ,           0.007356	  
           -0.005686	  ,          -0.008313	  
            0.001246	  ,          -0.014792	  
           -0.003289	  ,          -0.000554	  
            0.002627	  ,           0.008704	  
           -0.001058	  ,           0.003619	  
           -0.004556	  ,           0.002076	  
           -0.002839	  ,           0.003388	  
           -0.006850	  ,           0.007001	  
            0.000938	  ,           0.005882	  
            0.006156	  ,           0.004459	  
            0.002942	  ,           0.001411	  
           -0.000072	  ,          -0.008838	  
            0.004497	  ,          -0.012831	  
           -0.001401	  ,          -0.019013	  
           -0.005088	  ,          -0.006464	  
           -0.000181	  ,          -0.011453	  
           -0.000677	  ,          -0.003819	  
           -0.000146	  ,           0.005785	  
            0.004598	  ,           0.006926	  
            0.001589	  ,          -0.000833	  
           -0.001219	  ,          -0.008044	  
           -0.000660	  ,          -0.021906	  
           -0.000945	  ,          -0.015609	  
            0.005480	  ,          -0.009876	  
            0.000944	  ,          -0.018160	  
           -0.004935	  ,          -0.004194	  
            0.002006	  ,           0.005142	  
            0.006563	  ,           0.010226	  
            0.002337	  ,           0.002693	  
            0.000129	  ,           0.001451	  
            0.003653	  ,           0.000378	  
           -0.005798	  ,           0.003647	  
           -0.004424	  ,           0.019330	  
           -0.003225	  ,           0.025840	  
           -0.000016	  ,           0.019682	  
           -0.005239	  ,           0.032550	  
           -0.006034	  ,           0.034065	  
           -0.010186	  ,           0.014019	  
           -0.012332	  ,           0.011218	  
           -0.004513	  ,           0.008759	  
           -0.003470	  ,           0.002100	  
            0.004956	  ,          -0.012091	  
            0.001720	  ,          -0.036086	  
           -0.003525	  ,          -0.032670	  
           -0.004361	  ,          -0.017671	  
            0.003400	  ,          -0.036556	  
            0.004377	  ,          -0.029100	  
           -0.000205	  ,          -0.008748	  
            0.007525	  ,           0.004932	  
            0.006485	  ,          -0.002289	  
            0.003781	  ,          -0.008781	  
           -0.000456	  ,          -0.002654	  
           -0.002639	  ,           0.002926	  
            0.000934	  ,           0.011367	  
            0.000449	  ,           0.009814	  
           -0.001208	  ,           0.027779	  
            0.004541	  ,           0.034914	  
            0.006730	  ,           0.014570	  
            0.001842	  ,           0.006418	  
            0.008768	  ,           0.018704	  
            0.009620	  ,           0.029755	  
            0.012127	  ,           0.039738	  
            0.011431	  ,           0.015513	  
            0.006526	  ,          -0.007404	  
            0.003489	  ,          -0.004437	  
           -0.005258	  ,          -0.006999	  
           -0.011434	  ,          -0.004509	  
           -0.014545	  ,          -0.010961	  
           -0.019666	  ,          -0.000720	  
           -0.005570	  ,          -0.021005	  
           -0.007524	  ,          -0.061734	  
            0.001801	  ,          -0.032248	  
            0.000140	  ,          -0.005617	  
            0.010769	  ,          -0.010264	  
            0.001148	  ,          -0.005774	  
           -0.002538	  ,          -0.001816	  
            0.005236	  ,          -0.012521	  
            0.018860	  ,          -0.028720	  
            0.016945	  ,          -0.019763	  
            0.011830	  ,          -0.000583	  
            0.007238	  ,           0.006714	  
            0.003177	  ,           0.013304	  
            0.001993	  ,           0.019359	  
            0.005190	  ,           0.032307	  
           -0.010482	  ,           0.033910	  
           -0.012611	  ,           0.041385	  
            0.009855	  ,           0.045291	  
           -0.010884	  ,           0.038888	  
           -0.008135	  ,           0.037710	  
           -0.000850	  ,           0.021863	  
            0.001357	  ,          -0.011784	  
            0.007430	  ,          -0.026103	  
            0.001851	  ,          -0.021678	  
           -0.006570	  ,          -0.033473	  
            0.004080	  ,          -0.022627	  
            0.002721	  ,           0.000329	  
           -0.000984	  ,           0.003120	  
           -0.013438	  ,          -0.021536	  
           -0.021805	  ,          -0.031255	  
            0.001193	  ,          -0.010420	  
           -0.002015	  ,          -0.002319	  
           -0.016842	  ,          -0.009583	  
           -0.008693	  ,           0.010632	  
           -0.011029	  ,           0.013241	  
           -0.004427	  ,          -0.009094	  
           -0.002401	  ,          -0.000345	  
           -0.004270	  ,           0.018646	  
           -0.002586	  ,          -0.003720	  
           -0.010177	  ,          -0.006658	  
            0.004999	  ,          -0.004054	  
           -0.001286	  ,          -0.014477	  
            0.004773	  ,          -0.016961	  
            0.006602	  ,          -0.023676	  
            0.004870	  ,          -0.033977	  
            0.006339	  ,          -0.021127	  
            0.002224	  ,          -0.006066	  
            0.005885	  ,           0.003940	  
            0.006833	  ,           0.005695	  
           -0.002700	  ,           0.000550	  
            0.003503	  ,           0.008070	  
            0.002459	  ,           0.014913	  
            0.007682	  ,           0.021046	  
            0.006811	  ,           0.008430	  
            0.004241	  ,           0.006666	  
            0.004907	  ,           0.011202	  
            0.012679	  ,           0.004255	  
            0.003183	  ,           0.007956	  
            0.004346	  ,           0.004697	  
            0.005348	  ,           0.005656	  
            0.002286	  ,           0.002913	  
           -0.000454	  ,           0.002054	  
            0.002055	  ,          -0.003217	  
           -0.001698	  ,          -0.002564	  
           -0.001060	  ,          -0.000880	  
           -0.001596	  ,          -0.000377	  
           -0.006880	  ,           0.004342	  
            0.000869	  ,           0.002636	  
           -0.000169	  ,           0.010215	  
            0.000629	  ,           0.013210	  
           -0.000251	  ,           0.015864	  
            0.004971	  ,           0.013274	  
            0.001396	  ,           0.018483	  
           -0.002845	  ,           0.009136	  
           -0.001165	  ,           0.000325	  
           -0.001692	  ,           0.005890	  
           -0.000514	  ,          -0.001406	  
            0.000665	  ,           0.003156	  
            0.004213	  ,          -0.006302	  
           -0.000034	  ,          -0.005120	  
            0.001640	  ,          -0.008337	  
           -0.005123	  ,           0.001157	  
           -0.002417	  ,           0.002364	  
            0.000109	  ,           0.001374	  
           -0.002088	  ,           0.000424	  
            0.004353	  ,           0.003184	  
            0.000154	  ,           0.000672	  
            0.000855	  ,           0.005948	  
            0.001546	  ,           0.015294	  
            0.002080	  ,           0.006522	  
            0.002608	  ,           0.012135	  
            0.002135	  ,           0.009116	  
            0.003344	  ,           0.009978	  
            0.006246	  ,           0.009162	  
            0.003740	  ,           0.002237	  
            0.002076	  ,          -0.009939	  
            0.003130	  ,          -0.028512	  
           -0.001077	  ,          -0.045752	  
           -0.002758	  ,          -0.016458	  
           -0.009164	  ,          -0.020342	  
           -0.011694	  ,          -0.009496	  
           -0.001696	  ,           0.000345	  
            0.002377	  ,           0.003254	  
           -0.006402	  ,          -0.021367	  
           -0.011972	  ,          -0.024505	  
           -0.002486	  ,          -0.009568	  
            0.001230	  ,           0.004163	  
            0.002248	  ,           0.006575	  
            0.001226	  ,           0.004457	  
            0.005796	  ,           0.002492	  
           -0.000134	  ,           0.015572	  
           -0.000845	  ,           0.013984	  
            0.004021	  ,           0.003466	  
           -0.000235	  ,           0.004927	  
            0.000243	  ,           0.008701	  
           -0.001316	  ,           0.005530	  
            0.005583	  ,           0.012851	  
            0.010808	  ,           0.012045	  
            0.004380	  ,           0.007854	  
            0.001843	  ,          -0.003616	  
            0.004039	  ,          -0.028957	  
            0.000473	  ,          -0.018089	  
           -0.002589	  ,          -0.021301	  
            0.000258	  ,          -0.012522	  
           -0.001271	  ,           0.006550	  
           -0.002443	  ,           0.013764	  
           -0.002761	  ,           0.002535	  
            0.001460	  ,           0.004491	  
            0.000939	  ,           0.006281	  
            0.002454	  ,           0.007883	  
