RightLatissimusDorsi,LeftLatissimusDorsi
              0.003689	,             0.027694	
              0.007733	,             0.068136	
              0.032866	,             0.094055	
              0.016458	,             0.079115	
              0.001812	,             0.012785	
             -0.038498	,            -0.053298	
             -0.008846	,            -0.010132	
              0.007262	,            -0.017862	
              0.012185	,             0.017487	
              0.025368	,             0.010927	
              0.037051	,            -0.018291	
              0.033376	,            -0.013093	
              0.016991	,            -0.017928	
              0.025719	,            -0.004921	
              0.039293	,            -0.024943	
              0.012329	,            -0.057666	
             -0.019843	,            -0.018074	
             -0.040937	,             0.029615	
             -0.059758	,             0.048479	
             -0.069315	,             0.042308	
             -0.032111	,             0.047221	
             -0.093666	,            -0.006075	
             -0.100677	,            -0.055575	
             -0.029418	,            -0.074601	
             -0.038180	,            -0.080080	
             -0.028917	,            -0.021384	
             -0.035912	,            -0.013635	
             -0.014244	,             0.007553	
              0.069169	,             0.026614	
              0.034279	,             0.009042	
              0.003251	,             0.024698	
             -0.005911	,             0.058099	
             -0.048374	,             0.035778	
              0.006351	,             0.015579	
              0.112086	,            -0.017325	
              0.001348	,            -0.066022	
             -0.043958	,            -0.052683	
             -0.057068	,            -0.016707	
              0.006204	,             0.007295	
             -0.005118	,             0.011503	
              0.005167	,             0.007455	
              0.033132	,             0.003741	
              0.058325	,             0.006795	
              0.034640	,            -0.002102	
              0.027275	,            -0.010247	
              0.007711	,            -0.002983	
              0.013166	,             0.017228	
              0.028766	,             0.019785	
              0.014198	,             0.007343	
             -0.025304	,             0.009471	
              0.001279	,             0.003309	
              0.006000	,             0.008799	
             -0.007120	,             0.017166	
              0.004609	,            -0.005759	
              0.000992	,            -0.035329	
             -0.021889	,            -0.015330	
             -0.042469	,             0.002669	
             -0.017729	,            -0.000553	
             -0.014457	,            -0.009300	
              0.000362	,             0.031729	
              0.041042	,             0.072344	
              0.023303	,             0.066663	
             -0.045844	,             0.042146	
             -0.073864	,             0.046196	
             -0.047702	,             0.057726	
             -0.039625	,             0.003057	
             -0.046472	,            -0.020214	
             -0.052777	,             0.001014	
             -0.046956	,            -0.069946	
             -0.041601	,            -0.079082	
             -0.036759	,            -0.052894	
              0.020344	,             0.001870	
              0.074368	,             0.008962	
              0.038573	,            -0.010311	
             -0.019523	,            -0.016031	
              0.097286	,            -0.021175	
              0.247049	,            -0.016296	
              0.144495	,            -0.002975	
              0.014930	,             0.008977	
             -0.068492	,             0.019872	
             -0.022350	,             0.023089	
             -0.008285	,             0.026008	
              0.004373	,             0.028765	
              0.015863	,             0.001605	
             -0.015085	,            -0.009186	
             -0.080692	,             0.007245	
             -0.088625	,             0.016021	
             -0.017874	,             0.002340	
              0.048210	,            -0.004884	
              0.125132	,             0.010719	
              0.093547	,             0.000652	
             -0.010660	,            -0.008570	
             -0.024296	,            -0.027133	
              0.088944	,            -0.049406	
              0.042970	,            -0.046469	
             -0.053871	,            -0.005311	
             -0.040997	,             0.000476	
             -0.097734	,            -0.015442	
             -0.086705	,             0.008702	
             -0.076646	,             0.021887	
             -0.050449	,             0.010039	
              0.019945	,            -0.030045	
             -0.008405	,            -0.035253	
             -0.016946	,            -0.020894	
              0.006384	,            -0.007755	
              0.013444	,            -0.019689	
             -0.005814	,            -0.023267	
              0.000006	,            -0.026482	
              0.026507	,             0.018446	
              0.040752	,             0.089568	
              0.036212	,             0.080041	
              0.032236	,             0.071408	
             -0.022237	,             0.016836	
             -0.060991	,            -0.018592	
             -0.011234	,            -0.024967	
              0.085364	,             0.051506	
              0.071104	,             0.041140	
              0.008031	,             0.012675	
             -0.003363	,            -0.047756	
             -0.013557	,            -0.071226	
             -0.041668	,            -0.021657	
             -0.067073	,            -0.002543	
             -0.074320	,             0.003066	
             -0.038456	,            -0.013005	
             -0.018989	,            -0.008436	
             -0.024609	,            -0.021789	
              0.002045	,            -0.025800	
              0.006923	,            -0.014989	
              0.002503	,             0.008048	
             -0.009468	,            -0.019024	
             -0.027739	,            -0.015618	
              0.008284	,             0.020516	
              0.051450	,             0.025187	
              0.033769	,             0.012066	
             -0.003444	,             0.015911	
             -0.008232	,             0.004972	
              0.001883	,             0.009460	
              0.041240	,             0.025930	
             -0.006853	,            -0.006893	
              0.025317	,            -0.011101	
              0.042574	,             0.009096	
              0.015955	,            -0.001523	
             -0.017855	,            -0.011254	
              0.004016	,            -0.008325	
             -0.015851	,             0.005440	
