RightLatissimusDorsi,LeftLatissimusDorsi
             -0.040640	,            -0.002344	
             -0.027608	,            -0.008315	
             -0.016117	,            -0.018115	
             -0.019955	,            -0.012219	
             -0.010579	,            -0.015773	
              0.003652	,            -0.008865	
              0.005637	,             0.002911	
             -0.002276	,             0.007583	
              0.003604	,             0.005657	
              0.000863	,             0.009295	
             -0.009033	,             0.012596	
              0.015472	,             0.013215	
              0.025305	,             0.022220	
              0.027570	,             0.018004	
              0.035412	,             0.027829	
              0.042449	,             0.026024	
              0.039028	,             0.019384	
              0.049034	,             0.020016	
              0.029664	,             0.026882	
              0.026393	,             0.018083	
              0.032029	,             0.010008	
              0.000796	,             0.016954	
              0.004551	,             0.012072	
              0.015656	,             0.005866	
              0.032856	,             0.006246	
              0.015766	,             0.012379	
              0.012297	,             0.011280	
              0.025243	,             0.002616	
              0.026865	,             0.003416	
              0.015130	,             0.002216	
              0.004537	,             0.006629	
             -0.021151	,            -0.005618	
             -0.004688	,            -0.001473	
              0.015120	,            -0.000880	
              0.044472	,            -0.011559	
              0.039895	,             0.008327	
              0.006723	,             0.038241	
              0.019468	,             0.010271	
              0.030797	,            -0.000555	
              0.019577	,            -0.003742	
             -0.029858	,            -0.006592	
             -0.078983	,            -0.014631	
             -0.033605	,            -0.007250	
             -0.039087	,            -0.013713	
             -0.023039	,            -0.003510	
             -0.018222	,            -0.008992	
              0.003645	,            -0.000449	
              0.007392	,             0.013448	
              0.010813	,             0.011624	
              0.000981	,             0.003245	
              0.003847	,            -0.001216	
             -0.015073	,             0.000267	
             -0.007640	,            -0.000779	
              0.003608	,            -0.008386	
              0.021981	,            -0.021851	
              0.024282	,            -0.030882	
              0.017697	,            -0.015442	
              0.027777	,            -0.009155	
              0.022162	,            -0.014518	
              0.000339	,            -0.022732	
              0.003372	,             0.000412	
             -0.037303	,             0.036776	
             -0.077483	,             0.003081	
             -0.029034	,            -0.009926	
             -0.009499	,            -0.021545	
             -0.003540	,            -0.010563	
              0.001870	,            -0.007200	
              0.016300	,            -0.009928	
              0.020714	,            -0.001698	
              0.024569	,             0.005656	
              0.020982	,             0.021218	
              0.011187	,             0.027264	
              0.008314	,             0.036475	
             -0.005298	,             0.017832	
             -0.022357	,             0.000605	
              0.011269	,             0.007190	
              0.006471	,             0.017295	
             -0.015481	,             0.007981	
             -0.011542	,            -0.017319	
             -0.022201	,            -0.020876	
             -0.018883	,            -0.011072	
              0.008101	,            -0.002279	
              0.011578	,             0.000416	
              0.008370	,            -0.016845	
              0.011232	,            -0.019062	
              0.008477	,            -0.008936	
             -0.003872	,            -0.003355	
              0.002611	,            -0.001659	
             -0.027960	,             0.015226	
             -0.032180	,             0.008574	
             -0.020161	,            -0.022083	
             -0.009289	,            -0.008916	
             -0.006106	,             0.018962	
              0.020814	,             0.008099	
              0.038681	,            -0.001755	
              0.035295	,             0.001077	
              0.014406	,             0.003744	
              0.006295	,             0.006093	
             -0.005976	,             0.003893	
             -0.035025	,            -0.006265	
             -0.023073	,            -0.008142	
             -0.012192	,            -0.009862	
             -0.002410	,            -0.002286	
              0.000425	,             0.001742	
             -0.002251	,             0.000531	
              0.005050	,             0.001520	
              0.007206	,             0.002494	
             -0.007005	,             0.005142	
             -0.012542	,             0.007636	
              0.009363	,            -0.003894	
              0.006410	,            -0.005613	
             -0.001742	,            -0.001038	
              0.000565	,             0.000347	
             -0.001685	,             0.011662	
             -0.003703	,            -0.002225	
             -0.005550	,            -0.004089	
             -0.003864	,            -0.005772	
             -0.005390	,            -0.007286	
              0.004166	,            -0.005933	
              0.012819	,            -0.002205	
              0.011669	,             0.005606	
              0.014601	,             0.008694	
              0.022932	,             0.006051	
              0.021852	,             0.010354	
              0.037441	,             0.003483	
              0.052738	,             0.000829	
              0.022032	,             0.003428	
             -0.017628	,             0.005693	
             -0.001748	,             0.003700	
             -0.006492	,             0.000624	
             -0.037118	,            -0.002310	
             -0.056808	,            -0.003843	
             -0.035813	,             0.003444	
              0.011511	,             0.000418	
              0.017857	,            -0.003461	
              0.035091	,             0.004340	
              0.050715	,             0.005393	
             -0.021966	,             0.010672	
             -0.073767	,            -0.003335	
             -0.045224	,            -0.009390	
             -0.019344	,            -0.007493	
             -0.011618	,             0.000979	
             -0.018700	,             0.002523	
             -0.025017	,             0.009486	
              0.008283	,             0.002219	
             -0.005991	,            -0.005075	
             -0.001567	,            -0.009645	
              0.018316	,            -0.007062	
              0.029034	,            -0.006340	
              0.019101	,             0.000115	
              0.021847	,             0.006050	
              0.019070	,             0.002348	
             -0.013162	,            -0.004044	
             -0.026198	,            -0.008248	
              0.009825	,             0.003280	
              0.024118	,             0.025312	
              0.010898	,             0.016555	
              0.006995	,             0.002891	
             -0.003814	,             0.000555	
             -0.000611	,            -0.006002	
             -0.009350	,            -0.003949	
             -0.017398	,             0.005346	
             -0.010099	,            -0.003126	
              0.010169	,            -0.013793	
              0.018269	,            -0.009743	
              0.020587	,            -0.003518	
              0.040729	,             0.002038	
              0.037883	,             0.003058	
              0.025408	,            -0.007266	
             -0.008214	,            -0.008645	
             -0.032195	,            -0.020008	
             -0.062668	,            -0.021548	
