RightTrapeziusdescendens,LeftTrapeziusdescendens
              -0.016227	   ,              0.002767	
              -0.000586	   ,              0.004378	
               0.013613	   ,              0.014806	
               0.011747	   ,             -0.000403	
               0.023514	   ,             -0.014392	
               0.018917	   ,             -0.005023	
               0.014832	   ,              0.013396	
               0.031108	   ,              0.006076	
               0.037486	   ,             -0.009280	
               0.059599	   ,              0.000925	
               0.091973	   ,              0.024825	
               0.086980	   ,              0.021351	
               0.082451	   ,              0.018223	
               0.049114	   ,              0.009936	
               0.026748	   ,             -0.002408	
               0.006620	   ,             -0.022430	
              -0.047808	   ,             -0.046526	
              -0.039878	   ,             -0.055604	
              -0.018564	   ,             -0.040184	
               0.000600	   ,             -0.004439	
              -0.028644	   ,              0.000271	
              -0.044398	   ,              0.013274	
              -0.010553	   ,              0.009251	
               0.011369	   ,             -0.015926	
               0.007451	   ,             -0.025406	
              -0.003354	   ,             -0.004429	
              -0.019656	   ,              0.014694	
              -0.040233	   ,              0.026911	
              -0.053606	   ,              0.042155	
              -0.036055	   ,              0.051827	
              -0.037961	   ,              0.060544	
              -0.055998	   ,              0.071655	
              -0.028520	   ,              0.048159	
               0.004369	   ,             -0.001386	
               0.035050	   ,             -0.064821	
               0.046710	   ,             -0.089799	
               0.064525	   ,             -0.050233	
               0.061038	   ,             -0.042726	
               0.021925	   ,             -0.035923	
              -0.004574	   ,             -0.018274	
              -0.018803	   ,             -0.012842	
              -0.040498	   ,             -0.017294	
              -0.060047	   ,             -0.021331	
              -0.034347	   ,             -0.009266	
               0.002222	   ,             -0.012571	
              -0.002293	   ,             -0.009139	
              -0.023951	   ,             -0.000186	
              -0.019749	   ,             -0.013571	
              -0.015882	   ,             -0.006064	
               0.020639	   ,              0.000670	
               0.016045	   ,              0.010862	
               0.003102	   ,              0.012741	
              -0.008429	   ,              0.017799	
              -0.033391	   ,              0.025337	
              -0.023215	   ,              0.023907	
               0.004082	   ,              0.022641	
               0.022262	   ,              0.021563	
               0.032059	   ,              0.032920	
               0.034886	   ,              0.037298	
               0.032118	   ,              0.043996	
               0.059145	   ,              0.055044	
               0.069683	   ,              0.059344	
               0.039741	   ,              0.043973	
               0.003742	   ,              0.021497	
              -0.029765	   ,              0.000844	
               0.001305	   ,             -0.012629	
               0.021370	   ,             -0.010065	
               0.024934	   ,              0.010261	
               0.021725	   ,              0.018365	
               0.006886	   ,              0.016046	
               0.004240	   ,              0.000712	
              -0.003019	   ,             -0.025387	
              -0.005228	   ,             -0.035644	
              -0.003212	   ,             -0.077763	
              -0.008827	   ,             -0.106017	
              -0.010636	   ,             -0.078679	
              -0.033671	   ,             -0.044277	
              -0.069904	   ,             -0.004210	
              -0.045593	   ,              0.001327	
              -0.058494	   ,              0.015881	
              -0.054291	   ,              0.020392	
              -0.050458	   ,              0.024339	
              -0.020556	   ,              0.027916	
              -0.024251	   ,              0.037641	
              -0.020468	   ,              0.034686	
              -0.017016	   ,              0.026542	
              -0.031625	   ,              0.004333	
              -0.012564	   ,             -0.016990	
              -0.004330	   ,             -0.031475	
               0.008122	   ,             -0.039164	
               0.005956	   ,             -0.031493	
               0.003885	   ,             -0.002012	
              -0.009197	   ,              0.009954	
               0.002581	   ,              0.013595	
               0.010147	   ,             -0.002591	
               0.008817	   ,             -0.023019	
              -0.010061	   ,             -0.019980	
              -0.001829	   ,              0.002488	
               0.030626	   ,              0.005433	
               0.008741	   ,              0.008197	
               0.012749	   ,              0.005905	
               0.023661	   ,              0.008150	
               0.013911	   ,              0.010179	
               0.016827	   ,              0.015683	
               0.046940	   ,              0.017255	
               0.058773	   ,              0.018633	
               0.062365	   ,              0.017143	
               0.059191	   ,              0.005719	
               0.062045	   ,             -0.011162	
               0.070110	   ,             -0.026630	
               0.042754	   ,             -0.020504	
              -0.012029	   ,             -0.011218	
              -0.129571	   ,              0.007290	
              -0.180131	   ,              0.019463	
              -0.103813	   ,              0.017044	
              -0.062399	   ,              0.014743	
              -0.024795	   ,              0.005188	
               0.009608	   ,             -0.006846	
               0.019777	   ,             -0.020849	
               0.048002	   ,             -0.033941	
               0.056392	   ,             -0.042421	
               0.063895	   ,             -0.019597	
               0.084966	   ,             -0.003520	
               0.117098	   ,              0.010942	
               0.087655	   ,             -0.003112	
               0.050257	   ,             -0.015732	
              -0.022715	   ,             -0.022501	
              -0.095881	   ,             -0.008519	
              -0.086629	   ,              0.007937	
              -0.060884	   ,              0.018752	
              -0.037681	   ,              0.012355	
              -0.044921	   ,              0.013890	
              -0.051491	   ,             -0.011682	
              -0.045820	   ,             -0.037118	
              -0.029958	   ,             -0.027410	
              -0.005775	   ,             -0.030413	
