RightTrapeziusdescendens,LeftTrapeziusdescendens
                 -0.037436	,                 0.041240	
                  0.026668	,                 0.017195	
                  0.052824	,                 0.008081	
                  0.024921	,                -0.006040	
                 -0.000261	,                -0.018895	
                  0.019048	,                -0.010850	
                  0.036193	,                -0.007921	
                  0.063168	,                -0.013254	
                  0.087338	,                -0.014373	
                  0.070794	,                -0.038866	
                  0.073094	,                -0.085011	
                  0.067197	,                -0.102989	
                  0.083187	,                -0.096040	
                  0.077923	,                -0.110668	
                  0.061101	,                -0.152791	
                  0.056488	,                -0.157057	
                  0.071745	,                -0.129286	
                  0.080885	,                -0.113881	
                  0.101237	,                -0.091087	
                  0.119815	,                -0.062630	
                  0.125746	,                -0.015113	
                  0.126035	,                 0.004146	
                  0.126258	,                 0.009792	
                  0.118313	,                 0.036030	
                  0.088836	,                 0.040359	
                  0.027693	,                 0.044245	
                  0.018048	,                 0.055443	
                  0.009337	,                 0.058298	
                 -0.012701	,                 0.047822	
                  0.005772	,                 0.038358	
                 -0.012279	,                 0.029593	
                 -0.028666	,                 0.046057	
                 -0.053160	,                 0.034139	
                 -0.057804	,                 0.027285	
                 -0.054115	,                 0.024657	
                 -0.043500	,                -0.001307	
                 -0.046878	,                -0.056182	
                 -0.055781	,                -0.095245	
                 -0.047838	,                -0.116439	
                 -0.045640	,                -0.071455	
                 -0.039246	,                -0.042538	
                 -0.037417	,                -0.027066	
                 -0.039476	,                -0.032160	
                 -0.034612	,                -0.010641	
                 -0.033260	,                 0.016652	
                 -0.029379	,                 0.048711	
                 -0.035738	,                 0.069864	
                 -0.052746	,                 0.072921	
                 -0.035441	,                 0.061341	
                 -0.024267	,                 0.057406	
                 -0.014117	,                 0.053820	
                 -0.008473	,                 0.061191	
                  0.016926	,                 0.048159	
                  0.027763	,                 0.027305	
                  0.030964	,                 0.013154	
                 -0.001853	,                 0.000457	
                 -0.041106	,                -0.006394	
                 -0.066892	,                 0.007506	
                 -0.080323	,                -0.002002	
                 -0.066239	,                 0.006231	
