RightTrapeziusdescendens,LeftTrapeziusdescendens
                  0.016399	,                 0.013118	
                  0.003804	,                 0.007405	
                  0.002624	,                 0.011063	
                  0.001636	,                 0.012472	
                 -0.009788	,                 0.017660	
                  0.021587	,                 0.011506	
                  0.087724	,                 0.022760	
                  0.228669	,                 0.039481	
                  0.287638	,                 0.028191	
                  0.230619	,                 0.014058	
                  0.179117	,                 0.012532	
                  0.072084	,                 0.001267	
                 -0.051751	,                 0.015658	
                 -0.066841	,                 0.043848	
                 -0.080236	,                 0.103592	
                 -0.202441	,                 0.231497	
                 -0.282739	,                 0.284951	
                 -0.324386	,                 0.132839	
                 -0.278944	,                -0.049476	
                 -0.187601	,                -0.268508	
                 -0.150418	,                -0.354403	
                 -0.116980	,                -0.324230	
                 -0.161722	,                -0.101286	
                 -0.167776	,                -0.011594	
                 -0.111120	,                 0.123188	
                 -0.073979	,                 0.049358	
                 -0.040385	,                -0.061820	
                 -0.044879	,                -0.202174	
                 -0.048869	,                -0.218608	
                  0.024479	,                -0.166658	
                  0.097359	,                -0.028521	
                  0.125468	,                 0.174014	
                  0.150800	,                 0.253503	
                  0.127037	,                 0.178628	
                  0.161851	,                 0.110858	
                  0.205934	,                -0.031008	
                  0.152268	,                -0.048970	
                  0.087884	,                -0.065140	
                  0.010499	,                -0.079713	
                 -0.061658	,                -0.120399	
                 -0.070361	,                -0.156941	
                 -0.026838	,                -0.121538	
                  0.027732	,                -0.048285	
                  0.048775	,                -0.038570	
                  0.042066	,                -0.012658	
                 -0.010845	,                 0.026150	
                 -0.017905	,                 0.032921	
                 -0.037054	,                 0.026195	
                 -0.066036	,                 0.020161	
                 -0.081591	,                 0.025054	
                 -0.095568	,                 0.068003	
                 -0.073376	,                 0.084527	
                 -0.013591	,                 0.109962	
                  0.114627	,                 0.132865	
                  0.168463	,                 0.153487	
                  0.116627	,                 0.195916	
                  0.130359	,                 0.177079	
                  0.198007	,                 0.096177	
                  0.183817	,                -0.076193	
                  0.056434	,                -0.149435	
                 -0.061521	,                -0.171317	
                 -0.168211	,                -0.150997	
                 -0.181683	,                -0.095990	
                 -0.193773	,                -0.046278	
                 -0.227612	,                -0.001092	
                 -0.237231	,                 0.012455	
                 -0.227306	,                 0.000086	
                 -0.201158	,                 0.011828	
                 -0.146492	,                 0.022087	
                 -0.082598	,                 0.031142	
                 -0.039888	,                 0.038935	
                  0.013922	,                 0.045753	
                  0.048410	,                 0.009560	
                  0.079430	,                -0.022957	
                  0.083894	,                -0.017337	
                  0.087905	,                -0.012139	
                  0.072329	,                -0.007496	
                  0.075530	,                 0.005511	
                  0.078321	,                -0.006451	
                  0.081045	,                -0.024471	
                  0.070692	,                -0.053844	
                  0.067370	,                -0.057178	
                  0.048075	,                -0.045718	
                  0.040582	,                -0.008928	
                  0.033725	,                 0.015257	
                  0.023238	,                 0.010378	
                  0.017291	,                 0.013483	
                  0.008451	,                 0.009201	
                  0.003515	,                -0.001053	
                  0.012778	,                 0.001715	
                  0.018765	,                -0.000798	
                  0.017677	,                 0.006870	
                  0.020774	,                 0.009524	
                  0.021711	,                 0.011929	
                  0.014112	,                 0.010222	
                  0.009126	,                 0.005308	
                  0.010170	,                 0.009991	
                  0.006124	,                 0.019636	
                  0.000956	,                 0.038531	
                  0.000240	,                 0.079434	
                  0.009553	,                 0.084875	
                  0.027437	,                 0.068684	
                  0.064353	,                 0.015400	
                  0.101212	,                -0.048321	
                  0.067389	,                -0.056479	
                  0.032526	,                -0.043857	
                 -0.006711	,                -0.004448	
                 -0.032583	,                 0.059641	
                 -0.036612	,                 0.153980	
                 -0.057781	,                 0.291515	
                 -0.084802	,                 0.308529	
                 -0.109222	,                 0.190035	
                 -0.105122	,                -0.039045	
                 -0.059365	,                -0.267070	
                  0.025345	,                -0.413646	
                  0.037329	,                -0.438153	
                  0.006882	,                -0.313150	
                 -0.001808	,                -0.155308	
                  0.059165	,                 0.028070	
                  0.145514	,                 0.101686	
                  0.157262	,                 0.123805	
                  0.167830	,                 0.103392	
                  0.139817	,                 0.084949	
                  0.114452	,                 0.068269	
                  0.153846	,                 0.022670	
                  0.132893	,                -0.018526	
                  0.036550	,                -0.055683	
                 -0.142814	,                -0.066653	
                 -0.214847	,                -0.076423	
                 -0.190988	,                -0.047574	
                 -0.250217	,                -0.021386	
                 -0.156511	,                 0.002120	
                 -0.105214	,                 0.108572	
                  0.002188	,                 0.336884	
                  0.043892	,                 0.368396	
                  0.031462	,                 0.278096	
                 -0.002849	,                 0.088116	
                 -0.054570	,                -0.133094	
                 -0.139292	,                -0.280900	
                 -0.195898	,                -0.360460	
                 -0.184748	,                -0.285284	
                 -0.117960	,                -0.127690	
                 -0.091839	,                 0.055536	
                 -0.083969	,                 0.079894	
                 -0.034400	,                 0.101827	
                  0.023540	,                 0.121527	
                  0.124536	,                 0.065601	
                  0.192951	,                 0.015035	
                  0.229387	,                 0.060671	
                  0.193615	,                 0.101987	
                  0.140357	,                 0.064177	
                  0.092042	,                 0.006797	
                  0.030948	,                -0.024158	
                 -0.040282	,                -0.052739	
                 -0.069416	,                -0.096211	
                 -0.078778	,                -0.088852	
                 -0.040435	,                -0.082180	
                 -0.062571	,                -0.076114	
                 -0.082665	,                -0.070610	
                 -0.077676	,                -0.086650	
                 -0.051867	,                -0.101070	
                 -0.057377	,                -0.105602	
                 -0.071419	,                -0.078019	
