RightLatissimusDorsi,LeftLatissimusDorsi
              0.000299	,             0.022922	
              0.029641	,             0.026954	
              0.033108	,             0.048056	
              0.043437	,             0.051162	
              0.052651	,             0.053989	
              0.037361	,             0.063021	
             -0.003778	,             0.053531	
             -0.032845	,             0.033843	
             -0.016855	,            -0.003729	
             -0.012038	,            -0.083468	
             -0.007649	,            -0.071768	
             -0.027441	,            -0.040655	
             -0.023820	,            -0.031209	
             -0.014083	,            -0.022558	
             -0.011337	,            -0.014678	
             -0.003315	,             0.020754	
             -0.005641	,             0.027031	
             -0.007803	,             0.055875	
             -0.001722	,             0.081836	
             -0.011011	,             0.009089	
             -0.016089	,            -0.084018	
             -0.011560	,            -0.045775	
              0.000824	,            -0.011095	
              0.002320	,             0.019897	
              0.012661	,             0.010408	
              0.002722	,            -0.015248	
             -0.008857	,             0.039277	
             -0.004569	,             0.046233	
             -0.006200	,             0.026996	
             -0.000282	,             0.009787	
              0.004965	,            -0.005748	
              0.005639	,             0.018670	
              0.009855	,             0.031996	
              0.022276	,             0.028199	
              0.031177	,             0.024681	
              0.019079	,             0.054372	
              0.020308	,             0.042582	
              0.013138	,            -0.011702	
             -0.005902	,            -0.081495	
             -0.030532	,            -0.090221	
             -0.027302	,            -0.029488	
             -0.018537	,            -0.005965	
              0.000419	,             0.001236	
              0.007474	,             0.033448	
              0.009505	,             0.050646	
              0.003231	,             0.129970	
              0.004890	,             0.140741	
              0.009756	,             0.109065	
              0.026365	,             0.061449	
              0.028275	,             0.001180	
             -0.002417	,            -0.006562	
             -0.015566	,            -0.084380	
             -0.003673	,            -0.114686	
             -0.036243	,            -0.104442	
             -0.031612	,            -0.077996	
             -0.011558	,            -0.023139	
             -0.029479	,             0.054887	
             -0.045646	,             0.085513	
             -0.006619	,             0.056753	
             -0.011850	,             0.013490	
              0.031552	,            -0.025526	
              0.060397	,            -0.089131	
              0.065222	,            -0.148623	
             -0.007461	,            -0.170942	
             -0.079877	,            -0.120493	
             -0.051125	,            -0.061777	
             -0.042166	,            -0.053648	
             -0.002977	,            -0.032064	
              0.032481	,            -0.038187	
              0.026051	,            -0.043590	
              0.020350	,             0.025624	
              0.046797	,             0.072475	
              0.060994	,             0.046272	
              0.082692	,             0.022741	
              0.086283	,            -0.012803	
              0.067976	,            -0.006481	
              0.057985	,            -0.024000	
              0.054938	,            -0.029323	
              0.013855	,            -0.034107	
              0.008128	,            -0.038605	
             -0.007686	,            -0.018860	
             -0.012303	,             0.035318	
             -0.069217	,             0.089189	
             -0.092024	,             0.024588	
             -0.056129	,            -0.001610	
             -0.049354	,             0.052491	
             -0.043328	,             0.101467	
             -0.027280	,             0.119997	
             -0.003031	,             0.090190	
             -0.007306	,             0.073799	
             -0.003295	,             0.077938	
              0.007602	,             0.046739	
             -0.028550	,             0.042509	
              0.015120	,            -0.004956	
              0.020867	,            -0.024198	
              0.005033	,            -0.006762	
              0.003077	,            -0.003085	
             -0.011141	,             0.002181	
             -0.015338	,             0.074494	
             -0.026938	,             0.084237	
             -0.051944	,            -0.020236	
             -0.035294	,            -0.034063	
             -0.032184	,            -0.021621	
             -0.012926	,            -0.033117	
             -0.005577	,            -0.022806	
              0.001068	,            -0.032189	
              0.027582	,            -0.040609	
              0.023957	,            -0.032568	
