RightTrapeziusdescendens,LeftTrapeziusdescendens
                  0.003670	,                -0.015461	
                 -0.000946	,                -0.005976	
                 -0.024881	,                -0.003458	
                 -0.046387	,                 0.005228	
                 -0.073593	,                 0.018861	
                 -0.076462	,                 0.036547	
                 -0.072614	,                 0.052222	
                 -0.051386	,                 0.061711	
                 -0.010272	,                 0.070108	
                  0.053745	,                 0.077592	
                  0.095866	,                 0.067417	
                  0.117950	,                 0.055168	
                  0.123655	,                 0.049574	
                  0.141321	,                 0.029276	
                  0.133968	,                 0.019903	
                  0.127116	,                 0.016325	
                  0.082163	,                 0.012967	
                  0.016682	,                 0.013837	
                 -0.009906	,                 0.040368	
                 -0.033781	,                 0.098559	
                 -0.055436	,                 0.173740	
                 -0.100529	,                 0.140449	
                 -0.129485	,                 0.091330	
                 -0.123926	,                 0.029707	
                 -0.089969	,                 0.005343	
                 -0.094134	,                -0.044994	
                 -0.097654	,                -0.064697	
                 -0.079270	,                -0.082373	
                 -0.042837	,                -0.056228	
                 -0.038040	,                -0.051896	
                 -0.042323	,                -0.039160	
                 -0.053971	,                -0.043434	
                 -0.050252	,                -0.061734	
                 -0.027220	,                -0.065088	
                  0.005611	,                -0.068040	
                  0.018623	,                -0.060012	
                  0.030223	,                -0.033034	
                  0.040735	,                -0.015303	
                  0.069980	,                 0.007165	
                  0.097152	,                 0.009510	
                  0.107159	,                 0.017067	
                  0.083504	,                 0.023763	
                  0.097629	,                 0.025377	
                  0.072340	,                 0.026838	
                  0.042157	,                 0.031857	
                  0.037841	,                 0.029659	
                  0.019410	,                 0.027681	
                  0.015865	,                 0.023238	
                 -0.005140	,                 0.026583	
                 -0.046163	,                 0.025251	
                 -0.086741	,                 0.015561	
                 -0.091563	,                 0.009153	
                 -0.057481	,                -0.001256	
                 -0.026634	,                -0.000006	
                 -0.022697	,                -0.001285	
                 -0.019094	,                 0.004192	
                 -0.002699	,                 0.005111	
                  0.006102	,                 0.005897	
                  0.019762	,                 0.003333	
                  0.041967	,                -0.000357	
                  0.086593	,                 0.001709	
                  0.105395	,                 0.005939	
                  0.110591	,                 0.003061	
                  0.125780	,                 0.002508	
                  0.149067	,                -0.002644	
                  0.178697	,                 0.003639	
                  0.173635	,                 0.011234	
                  0.139782	,                 0.016281	
                  0.090407	,                 0.013427	
                  0.031549	,                 0.014153	
                  0.007834	,                 0.023994	
                 -0.041964	,                 0.022567	
                 -0.100097	,                 0.023604	
                 -0.138740	,                 0.024366	
                 -0.187734	,                 0.014590	
                 -0.193307	,                 0.008035	
                 -0.198108	,                -0.007048	
                 -0.181341	,                -0.017293	
                 -0.156399	,                -0.026587	
                 -0.116073	,                -0.031533	
                 -0.089054	,                -0.035899	
                 -0.083875	,                -0.034319	
                 -0.096509	,                -0.035246	
                 -0.107685	,                -0.038173	
                 -0.088982	,                -0.032658	
                 -0.058692	,                -0.018410	
                 -0.030435	,                 0.008238	
                  0.002507	,                 0.011900	
                  0.024484	,                 0.015231	
                  0.036207	,                 0.012512	
                  0.054040	,                 0.026288	
                  0.063467	,                 0.024006	
                  0.083687	,                 0.012958	
                  0.107648	,                 0.002909	
                  0.116612	,                -0.002561	
                  0.118588	,                -0.010851	
                  0.109639	,                -0.009157	
                  0.091691	,                -0.021451	
                  0.075549	,                -0.022898	
                  0.048571	,                -0.008851	
                  0.008218	,                 0.015357	
                 -0.007872	,                 0.025058	
                 -0.015113	,                 0.031914	
                 -0.029464	,                 0.022859	
                 -0.033763	,                 0.019922	
                 -0.053527	,                -0.002477	
                 -0.042560	,                -0.011232	
                 -0.039184	,                -0.030145	
                 -0.018294	,                -0.037139	
                 -0.004573	,                -0.034644	
                  0.017699	,                -0.024231	
                  0.038426	,                 0.003820	
                  0.052038	,                 0.031737	
                  0.064219	,                 0.042507	
                  0.057441	,                 0.032685	
                  0.051166	,                 0.017861	
                  0.052849	,                -0.001107	
                  0.044215	,                -0.003316	
                  0.036417	,                -0.000958	
                  0.018200	,                -0.010900	
                  0.030311	,                -0.005145	
                  0.036608	,                 0.020292	
                  0.034266	,                 0.045605	
                  0.006179	,                 0.048737	
                 -0.029840	,                 0.015810	
                 -0.025099	,                -0.006035	
                 -0.020682	,                -0.025770	
                 -0.024445	,                -0.043598	
                 -0.042228	,                -0.046571	
                 -0.045054	,                -0.037590	
                 -0.071519	,                -0.034716	
                 -0.081602	,                -0.032211	
                 -0.077651	,                -0.021016	
                 -0.097663	,                -0.010950	
                 -0.066898	,                -0.005503	
                 -0.030355	,                -0.003927	
                 -0.015497	,                -0.002503	
                  0.015665	,                -0.003892	
                  0.043848	,                 0.004872	
                  0.062132	,                 0.005897	
                  0.078670	,                 0.021635	
                  0.070070	,                 0.055216	
                  0.067474	,                 0.050442	
                  0.055162	,                 0.028500	
                  0.021610	,                 0.008632	
                 -0.021806	,                 0.005165	
                 -0.038976	,                -0.011105	
                 -0.054650	,                -0.013825	
                 -0.030369	,                 0.005321	
                 -0.025895	,                 0.042402	
                 -0.014096	,                 0.090461	
                 -0.032276	,                 0.096919	
                 -0.029131	,                 0.067671	
                 -0.014259	,                 0.019600	
                 -0.000487	,                -0.025626	
                 -0.007652	,                -0.066610	
                 -0.009760	,                -0.082587	
                  0.000470	,                -0.087444	
                 -0.005011	,                -0.083164	
                 -0.030264	,                -0.071398	
                 -0.055524	,                -0.053342	
                 -0.038996	,                -0.036940	
                 -0.005873	,                -0.028100	
                  0.016223	,                -0.025306	
                  0.004455	,                -0.012889	
                  0.008065	,                -0.006296	
                  0.004881	,                -0.008381	
                 -0.015922	,                -0.010332	
                  0.003134	,                -0.001996	
                  0.025370	,                -0.000601	
                  0.028082	,                 0.003316	
                  0.014179	,                 0.006896	
                  0.011554	,                 0.007731	
                  0.017797	,                 0.006461	
                  0.035769	,                 0.006998	
                  0.012916	,                 0.019525	
                 -0.008432	,                 0.039670	
                  0.004712	,                 0.042069	
                 -0.008209	,                 0.039459	
                 -0.033451	,                 0.045909	
                 -0.017439	,                 0.076473	
                  0.009344	,                 0.107262	
                  0.020078	,                 0.103415	
                  0.029979	,                 0.070644	
                  0.027266	,                 0.048722	
                  0.019426	,                 0.012763	
                  0.017421	,                -0.020990	
                  0.019936	,                -0.051701	
                 -0.002268	,                -0.087674	
                 -0.029112	,                -0.101982	
                  0.018437	,                -0.106312	
                  0.076960	,                -0.094369	
                  0.084832	,                -0.061431	
                  0.077795	,                -0.039333	
                  0.058553	,                -0.027399	
                  0.064290	,                -0.023764	
                  0.037678	,                 0.006087	
                 -0.006009	,                 0.017986	
                 -0.035271	,                 0.028841	
                 -0.040439	,                 0.025677	
                 -0.054713	,                 0.028631	
                 -0.085396	,                 0.047826	
                 -0.129263	,                 0.045492	
                 -0.128991	,                 0.022784	
                 -0.099664	,                 0.020464	
                 -0.062412	,                 0.038758	
                 -0.057658	,                 0.021339	
                 -0.044486	,                -0.008066	
                 -0.024597	,                -0.019982	
                 -0.013876	,                -0.030800	
                 -0.017253	,                -0.040538	
                  0.003357	,                -0.049218	
                  0.016895	,                -0.029951	
                  0.009531	,                 0.007440	
                  0.011710	,                 0.023505	
                  0.017841	,                 0.028388	
                  0.042140	,                 0.041708	
                  0.045473	,                 0.037945	
                  0.066433	,                 0.034518	
                  0.080330	,                 0.031418	
                  0.097788	,                 0.058579	
                  0.131693	,                 0.098727	
                  0.156083	,                 0.103983	
                  0.143050	,                 0.070117	
                  0.131337	,                 0.039284	
                  0.120631	,                 0.011324	
                  0.104298	,                -0.036061	
                  0.059348	,                -0.081220	
                 -0.037693	,                -0.110443	
                 -0.107178	,                -0.115635	
                 -0.195479	,                -0.110836	
                 -0.252983	,                -0.079970	
                 -0.242634	,                -0.068040	
                 -0.233160	,                -0.049893	
                 -0.207308	,                -0.040089	
                 -0.121266	,                -0.025253	
                 -0.063844	,                -0.006242	
                  0.008962	,                -0.004048	
                  0.037254	,                 0.002348	
                  0.045738	,                -0.008014	
                  0.068914	,                -0.002630	
                  0.061686	,                -0.001122	
                  0.055160	,                -0.005866	
                  0.060813	,                -0.007331	
                  0.055482	,                -0.001120	
                  0.041030	,                 0.009194	
                  0.010147	,                 0.030054	
                 -0.009948	,                 0.027299	
                 -0.013677	,                 0.024744	
                  0.002526	,                 0.037252	
                 -0.006473	,                 0.048533	
                  0.012429	,                 0.058783	
                  0.049428	,                 0.068168	
                  0.065124	,                 0.049544	
                  0.060224	,                 0.042055	
                  0.073309	,                 0.026243	
                  0.093202	,                -0.004588	
                  0.089579	,                -0.035545	
                  0.092725	,                -0.047508	
                  0.083881	,                -0.043997	
                  0.059135	,                -0.040731	
                  0.016101	,                -0.037775	
                 -0.024893	,                -0.018597	
                 -0.072978	,                 0.003796	
                 -0.105353	,                 0.018710	
                 -0.099664	,                 0.010589	
                 -0.115624	,                 0.008176	
                 -0.110930	,                 0.014685	
                 -0.088974	,                 0.020677	
                 -0.100813	,                 0.037320	
                 -0.068004	,                 0.052791	
                 -0.037228	,                 0.062915	
                 -0.009330	,                 0.049924	
                  0.001466	,                 0.034735	
                  0.011184	,                 0.008159	
                  0.013922	,                -0.010012	
                  0.011037	,                -0.039911	
                  0.013192	,                -0.051974	
                  0.024097	,                -0.055820	
                  0.025797	,                -0.052938	
                  0.023579	,                -0.050354	
                  0.038433	,                -0.036906	
                  0.048236	,                -0.029795	
                  0.049843	,                -0.018750	
                  0.047979	,                -0.004693	
                  0.037237	,                 0.022978	
                  0.038624	,                 0.026599	
                  0.024846	,                 0.022786	
                  0.019415	,                 0.019344	
                  0.011092	,                 0.022015	
                  0.012719	,                 0.035365	
                 -0.002412	,                 0.017495	
                 -0.028917	,                -0.007876	
                 -0.054309	,                -0.024850	
                 -0.037947	,                -0.052300	
                 -0.029237	,                -0.070564	
