RightTrapeziusdescendens,LeftTrapeziusdescendens
                  0.028353	,                 0.002637	
                  0.019833	,                 0.005440	
                  0.022794	,                 0.007884	
                  0.040207	,                 0.000892	
                  0.051465	,                 0.001849	
                  0.041456	,                 0.000956	
                  0.017501	,                 0.001741	
                 -0.018533	,                -0.000506	
                 -0.032537	,                -0.001221	
                 -0.036585	,                -0.002937	
                 -0.016424	,                 0.003423	
                  0.001786	,                 0.000831	
                  0.011717	,                -0.001407	
                  0.020660	,                -0.000772	
                  0.012847	,                 0.002215	
                  0.006022	,                -0.000705	
                 -0.004600	,                 0.001781	
                 -0.026444	,                 0.000552	
                 -0.052704	,                 0.000165	
                 -0.084574	,                -0.000213	
                 -0.053067	,                 0.000763	
                 -0.008623	,                 0.002402	
                 -0.002466	,                 0.006557	
                 -0.017913	,                 0.002281	
                 -0.031779	,                 0.002731	
                 -0.053137	,                 0.002176	
                 -0.056405	,                -0.000904	
                 -0.066546	,                 0.002933	
                 -0.062693	,                 0.000358	
                 -0.047323	,                -0.003890	
                 -0.016976	,                -0.001042	
                  0.003067	,                -0.003590	
                  0.028378	,                 0.000606	
                  0.051218	,                -0.003459	
                  0.053924	,                 0.001242	
                  0.056499	,                -0.000467	
                  0.083487	,                 0.001188	
                  0.086785	,                -0.001361	
                  0.076751	,                -0.001032	
                  0.061667	,                 0.000976	
                  0.042382	,                -0.001569	
                  0.015035	,                 0.000782	
                  0.004109	,                 0.003797	
                  0.013807	,                 0.003435	
                 -0.006985	,                 0.001056	
                 -0.042439	,                -0.003333	
                 -0.056133	,                -0.002820	
                 -0.060488	,                -0.001129	
                 -0.064481	,                -0.004664	
                 -0.060226	,                -0.005826	
                 -0.041894	,                -0.001932	
                 -0.038472	,                 0.002793	
                 -0.029598	,                -0.000243	
                 -0.010580	,                -0.003099	
                  0.026282	,                 0.003655	
                  0.094892	,                 0.002796	
                  0.103542	,                 0.000261	
                  0.111283	,                -0.001921	
                  0.102664	,                 0.001628	
                  0.066517	,                 0.003306	
                  0.007851	,                 0.001603	
                 -0.046771	,                 0.001097	
                 -0.110490	,                 0.000757	
                 -0.153000	,                 0.002771	
                 -0.144616	,                -0.001449	
                 -0.108665	,                 0.000248	
                 -0.089042	,                 0.003788	
                 -0.047960	,                -0.000438	
                 -0.010782	,                -0.003299	
                 -0.006132	,                 0.000255	
                  0.006861	,                -0.000077	
                  0.026538	,                -0.001250	
                  0.029807	,                 0.004495	
                  0.019727	,                 0.000267	
                  0.028191	,                 0.003978	
                  0.014207	,                 0.001941	
                  0.021129	,                 0.001425	
                  0.054302	,                 0.004282	
                  0.087526	,                -0.000448	
                  0.091381	,                -0.000944	
                  0.071024	,                -0.000429	
                  0.037924	,                -0.003957	
                  0.015746	,                 0.001116	
                 -0.028192	,                -0.003765	
                 -0.045427	,                 0.004501	
                 -0.050416	,                -0.003255	
                 -0.035810	,                -0.004246	
                 -0.004879	,                -0.001525	
                  0.031168	,                -0.000676	
                  0.064928	,                -0.001340	
                  0.069272	,                -0.002011	
                  0.025393	,                -0.003684	
                 -0.003686	,                -0.001978	
                 -0.040589	,                -0.000448	
                 -0.064651	,                 0.001754	
                 -0.068942	,                 0.000569	
                 -0.064976	,                 0.000224	
                 -0.046781	,                 0.001908	
                 -0.016898	,                 0.002234	
                 -0.004926	,                -0.000821	
                  0.035327	,                -0.002855	
                  0.072724	,                -0.000323	
                  0.106763	,                -0.003548	
                  0.120169	,                 0.000330	
                  0.100410	,                -0.002216	
                  0.075245	,                -0.003397	
                  0.032519	,                -0.001376	
                 -0.008216	,                 0.000474	
                 -0.034573	,                 0.003673	
                 -0.058601	,                 0.000785	
                 -0.089313	,                 0.001782	
                 -0.093187	,                 0.003458	
                 -0.082356	,                 0.000395	
                 -0.065943	,                -0.000642	
                 -0.057143	,                -0.000321	
                 -0.043367	,                 0.002710	
                 -0.030863	,                 0.002361	
                 -0.010346	,                -0.000016	
                  0.025646	,                -0.002399	
                  0.050144	,                -0.000548	
                  0.063576	,                -0.004454	
                  0.075572	,                 0.004334	
                  0.072142	,                -0.001944	
                  0.062437	,                 0.001265	
                  0.071332	,                 0.002268	
                  0.063336	,                -0.000450	
                  0.041077	,                -0.001301	
                 -0.003850	,                -0.005036	
                 -0.023011	,                -0.004366	
                  0.018089	,                -0.002682	
                  0.023434	,                 0.000184	
                 -0.000750	,                -0.001351	
                 -0.040612	,                 0.004721	
                 -0.067352	,                -0.003073	
                 -0.081969	,                -0.000041	
                 -0.086641	,                -0.000890	
                 -0.090843	,                 0.003325	
                 -0.116497	,                -0.001930	
                 -0.126516	,                 0.005838	
                 -0.099597	,                -0.001448	
                 -0.066857	,                -0.000612	
                 -0.036131	,                 0.000227	
                 -0.000216	,                 0.000897	
                  0.013990	,                 0.001567	
                  0.026944	,                 0.002076	
                  0.022825	,                 0.002583	
                  0.026173	,                 0.006136	
                  0.026835	,                 0.001573	
                  0.023467	,                -0.002655	
