RightTrapeziusdescendens,LeftTrapeziusdescendens
                 -0.154577	,                 0.011631	
                 -0.138954	,                -0.021080	
                 -0.076060	,                -0.025178	
                 -0.042862	,                -0.013097	
                 -0.013998	,                -0.016373	
                  0.011336	,                -0.025830	
                  0.067219	,                -0.022618	
                  0.131759	,                 0.002257	
                  0.172243	,                 0.032027	
                  0.190923	,                 0.043787	
                  0.222288	,                 0.054441	
                  0.235769	,                 0.031409	
                  0.221872	,                -0.001381	
                  0.208967	,                -0.031807	
                  0.207184	,                -0.043280	
                  0.186302	,                -0.068165	
                  0.167046	,                -0.090589	
                  0.141487	,                -0.087167	
                  0.132482	,                -0.062081	
                  0.124028	,                -0.019055	
                  0.110271	,                 0.010091	
                  0.081100	,                 0.025825	
                  0.054054	,                 0.011455	
                  0.047260	,                 0.059790	
                  0.019144	,                 0.117642	
                 -0.019980	,                 0.093934	
                 -0.065639	,                 0.058282	
                 -0.096389	,                 0.013275	
                 -0.102912	,                -0.003934	
                 -0.089885	,                -0.019585	
                 -0.078077	,                -0.005092	
                 -0.035922	,                 0.016863	
                  0.014628	,                 0.044598	
                  0.047461	,                 0.062430	
                  0.076854	,                 0.078503	
                  0.091340	,                 0.122939	
                  0.093739	,                 0.167314	
                  0.095673	,                 0.137398	
                  0.097295	,                 0.057142	
                  0.082953	,                -0.046077	
                  0.062715	,                -0.087185	
                  0.037983	,                -0.149467	
                  0.009693	,                -0.160137	
                  0.012140	,                -0.169631	
                  0.001504	,                -0.178291	
                 -0.013885	,                -0.151802	
                 -0.011600	,                -0.096916	
                 -0.014277	,                -0.047251	
                 -0.007965	,                -0.015195	
                  0.022165	,                 0.013693	
                  0.061138	,                 0.018602	
                  0.076196	,                 0.004053	
                  0.089761	,                -0.000473	
                  0.102216	,                -0.004438	
                  0.081852	,                -0.000910	
                  0.034654	,                -0.004092	
                 -0.009858	,                -0.012772	
                 -0.073126	,                -0.004627	
                 -0.148594	,                 0.012546	
                 -0.198031	,                 0.019023	
                 -0.186060	,                 0.016832	
                 -0.158049	,                 0.037016	
                 -0.148345	,                 0.072182	
                 -0.156231	,                 0.082343	
                 -0.133256	,                 0.095954	
                 -0.061140	,                 0.082099	
                  0.005346	,                 0.061586	
                  0.014029	,                 0.079070	
                  0.037155	,                 0.055567	
                  0.086159	,                 0.010345	
                  0.130138	,                -0.047856	
                  0.146168	,                -0.086579	
                  0.139528	,                -0.107466	
                  0.133402	,                -0.087849	
                  0.136405	,                -0.081743	
                  0.115263	,                -0.076112	
                  0.067171	,                -0.032328	
                  0.021715	,                 0.008519	
                 -0.019081	,                 0.034861	
                 -0.066514	,                 0.039335	
                 -0.085015	,                 0.017150	
                 -0.101473	,                 0.005170	
                 -0.116237	,                -0.013010	
                 -0.119713	,                -0.029419	
                 -0.087904	,                -0.038121	
                 -0.027322	,                -0.013397	
                  0.033104	,                 0.016349	
