RightTrapeziusdescendens,LeftTrapeziusdescendens
                 -0.022400	,                -0.033200	
                 -0.012296	,                -0.090926	
                  0.009812	,                -0.113482	
                  0.041639	,                -0.119778	
                  0.053562	,                -0.099891	
                  0.056132	,                -0.093616	
                  0.065539	,                -0.066764	
                  0.080408	,                -0.023154	
                  0.076029	,                 0.005898	
                  0.060956	,                 0.021418	
                  0.042459	,                 0.025662	
                  0.007814	,                -0.014344	
                 -0.026732	,                -0.009413	
                 -0.005623	,                 0.004526	
                  0.005247	,                 0.008451	
                  0.000746	,                -0.003773	
                 -0.003367	,                -0.000613	
                 -0.012969	,                -0.004162	
                 -0.032700	,                -0.007315	
                 -0.045485	,                -0.010245	
                 -0.025704	,                -0.017643	
                  0.014624	,                -0.011196	
                  0.019579	,                -0.009354	
                  0.013612	,                 0.007057	
                  0.027204	,                 0.013251	
                  0.030799	,                 0.018850	
                  0.049854	,                 0.016489	
                  0.045445	,                 0.014299	
                  0.021755	,                 0.018325	
                  0.029851	,                 0.027361	
                  0.026494	,                 0.020549	
                  0.033100	,                 0.018992	
                  0.025902	,                 0.023665	
                 -0.001059	,                 0.029485	
                 -0.012198	,                 0.028086	
                 -0.015686	,                 0.022354	
                 -0.024690	,                 0.028277	
                 -0.022222	,                 0.026979	
                 -0.020146	,                 0.016651	
                 -0.018259	,                 0.003908	
                 -0.020584	,                 0.008746	
                 -0.022693	,                 0.010028	
                 -0.011136	,                 0.011150	
                 -0.009856	,                 0.017144	
                 -0.000448	,                 0.029339	
                  0.008159	,                 0.034087	
                  0.009089	,                 0.029241	
                  0.012094	,                 0.024983	
                  0.009429	,                 0.031058	
                 -0.003241	,                 0.029887	
                 -0.012303	,                 0.026710	
                 -0.013746	,                 0.020179	
                 -0.002865	,                 0.022572	
                  0.015397	,                 0.015551	
                  0.027844	,                 0.001539	
                  0.025735	,                -0.028809	
                  0.023782	,                -0.068050	
                  0.014584	,                -0.041098	
                  0.026447	,                 0.002763	
                  0.030974	,                 0.032153	
                  0.026857	,                 0.027168	
                  0.030470	,                 0.022844	
                  0.033530	,                 0.010130	
                  0.038555	,                -0.001181	
                  0.026261	,                -0.018693	
                  0.014391	,                -0.041004	
                 -0.008503	,                -0.060984	
                 -0.051115	,                -0.073785	
                 -0.068059	,                -0.090053	
                 -0.062374	,                -0.086888	
                 -0.047621	,                -0.055475	
                 -0.042851	,                -0.024068	
                 -0.038575	,                -0.003571	
                 -0.020167	,                 0.029619	
                 -0.016652	,                 0.043108	
                 -0.007601	,                 0.047258	
                  0.006283	,                 0.051023	
                 -0.000746	,                 0.048013	
                  0.001676	,                 0.039435	
                  0.003895	,                 0.036925	
                  0.009641	,                 0.034747	
                  0.014828	,                 0.032714	
                  0.019456	,                 0.006420	
                  0.023535	,                -0.004119	
                  0.031256	,                -0.007564	
                  0.050032	,                -0.023647	
                  0.079825	,                -0.032123	
                  0.083362	,                -0.039904	
                  0.079472	,                -0.032342	
                  0.056244	,                -0.016555	
                  0.035323	,                -0.010291	
                  0.010639	,                 0.002805	
                 -0.018984	,                 0.004533	
                 -0.062623	,                 0.003018	
                 -0.103039	,                 0.004336	
                 -0.107735	,                -0.014600	
                 -0.111889	,                -0.028266	
                 -0.115707	,                -0.021037	
                 -0.079285	,                -0.005624	
                 -0.045235	,                -0.003798	
                 -0.040676	,                 0.008920	
                 -0.036669	,                 0.017004	
                 -0.011312	,                 0.024180	
                  0.011574	,                 0.019694	
                  0.026267	,                 0.035575	
                  0.039698	,                 0.041576	
                  0.046661	,                 0.026770	
                  0.052924	,                -0.001662	
                  0.054582	,                -0.054007	
                  0.052376	,                -0.118020	
                  0.043590	,                -0.109309	
                  0.047781	,                -0.070307	
                  0.034919	,                -0.020878	
                  0.026138	,                -0.001997	
                  0.011985	,                -0.019718	
                  0.002420	,                -0.014737	
                 -0.019758	,                -0.010245	
                 -0.017107	,                -0.006031	
                 -0.020066	,                -0.002306	
                 -0.013065	,                 0.001047	
                 -0.011133	,                -0.008892	
                 -0.021473	,                -0.011855	
                 -0.030893	,                 0.001751	
                 -0.022535	,                 0.008915	
                 -0.021082	,                 0.019955	
                 -0.030725	,                 0.021860	
                 -0.029519	,                 0.027292	
                 -0.028483	,                 0.035582	
                 -0.025448	,                 0.033911	
                 -0.011490	,                 0.032396	
                  0.006799	,                 0.033377	
                  0.009013	,                 0.034146	
                  0.015493	,                 0.032997	
                  0.017408	,                 0.028260	
                  0.015450	,                 0.032294	
                  0.020431	,                 0.025144	
                  0.021870	,                 0.010872	
                  0.017704	,                -0.019969	
                  0.011302	,                -0.024591	
                  0.000814	,                -0.004832	
                  0.001967	,                -0.001466	
                  0.013103	,                 0.008157	
                  0.014459	,                 0.016757	
                  0.007346	,                 0.030240	
                 -0.006728	,                 0.032387	
                 -0.001316	,                 0.034369	
                  0.003630	,                 0.028073	
                  0.002011	,                 0.037178	
                  0.008856	,                 0.038727	
                  0.012526	,                 0.031063	
                  0.015721	,                 0.024197	
                  0.012662	,                 0.012997	
                  0.015358	,                 0.011693	
                  0.019631	,                 0.016036	
                  0.008253	,                 0.030189	
                 -0.006840	,                 0.032345	
                 -0.000633	,                 0.014012	
                 -0.013552	,                -0.008069	
                 -0.004987	,                -0.016652	
                  0.002739	,                -0.035614	
                  0.009818	,                -0.033141	
                  0.011145	,                -0.030779	
                  0.014489	,                -0.053046	
                  0.009337	,                -0.085748	
                  0.008559	,                -0.098627	
                  0.007766	,                -0.126224	
                  0.011532	,                -0.115056	
                  0.003759	,                -0.071727	
                  0.006794	,                -0.053918	
                  0.000351	,                -0.026933	
                 -0.012527	,                -0.021726	
                 -0.033010	,                -0.008011	
                 -0.035710	,                -0.003578	
                 -0.042907	,                 0.000490	
                 -0.044948	,                 0.004174	
                 -0.030580	,                -0.004188	
                 -0.017408	,                -0.011924	
                 -0.002056	,                 0.000769	
                 -0.003941	,                 0.025781	
                 -0.001889	,                 0.049058	
                  0.006794	,                 0.064173	
                  0.005527	,                 0.067075	
                 -0.003843	,                 0.074501	
                 -0.002386	,                 0.081219	
                 -0.001079	,                 0.079291	
                  0.021561	,                 0.068062	
                  0.033365	,                 0.066303	
                  0.032134	,                 0.057937	
                  0.028322	,                 0.056483	
                  0.009584	,                 0.057923	
                 -0.020341	,                 0.064254	
                 -0.016275	,                 0.069871	
                 -0.005281	,                 0.060386	
                 -0.021523	,                 0.049015	
                 -0.018503	,                 0.025947	
                 -0.010251	,                 0.016061	
                  0.012217	,                -0.011106	
                  0.027240	,                -0.051331	
                  0.035485	,                -0.110175	
                  0.037970	,                -0.118097	
                  0.040288	,                -0.139517	
                  0.017919	,                -0.145998	
                 -0.021053	,                -0.116776	
                 -0.015730	,                -0.090296	
                 -0.001294	,                -0.056537	
                  0.003132	,                -0.034632	
                 -0.000752	,                -0.014763	
                 -0.011562	,                 0.010498	
                 -0.034577	,                 0.026803	
                 -0.037453	,                 0.017865	
                 -0.023749	,                 0.014956	
                 -0.006495	,                 0.017090	
                  0.004649	,                 0.010247	
                  0.006644	,                 0.003880	
                  0.008444	,                -0.005735	
                  0.023593	,                -0.011114	
                  0.037707	,                -0.019049	
                  0.039462	,                -0.037455	
                  0.044415	,                -0.054960	
                  0.036681	,                -0.079855	
                  0.015731	,                -0.076752	
                 -0.029425	,                -0.037735	
                 -0.061914	,                -0.000549	
                 -0.044653	,                 0.023603	
                 -0.028913	,                 0.045585	
                 -0.004872	,                 0.057434	
                 -0.009399	,                 0.060951	
                 -0.029473	,                 0.064108	
                 -0.033128	,                 0.066898	
                 -0.036453	,                 0.064066	
                 -0.039440	,                 0.066269	
                 -0.031428	,                 0.059463	
                 -0.038820	,                 0.044963	
                 -0.045559	,                 0.024143	
                 -0.031491	,                 0.004638	
                 -0.022310	,                -0.008111	
                  0.002963	,                -0.015107	
                  0.020963	,                -0.029651	
                  0.024046	,                -0.009437	
                  0.026770	,                 0.009529	
                  0.029299	,                 0.031759	
                  0.021815	,                 0.034529	
                  0.023821	,                 0.037119	
                  0.017548	,                 0.024627	
                  0.011765	,                 0.022305	
                  0.009887	,                 0.020142	
                  0.011238	,                 0.014432	
                  0.012443	,                -0.004310	
                  0.006062	,                -0.041679	
                 -0.006568	,                -0.079074	
                  0.001781	,                -0.083973	
                  0.012316	,                -0.053320	
                  0.019105	,                -0.049493	
                  0.020097	,                -0.031357	
                  0.016713	,                -0.028031	
                  0.007094	,                -0.024977	
                  0.010682	,                -0.038453	
                  0.004967	,                -0.010948	
                  0.001803	,                 0.022155	
                  0.000849	,                 0.044455	
                  0.006681	,                 0.048633	
                  0.008826	,                 0.052438	
                  0.012350	,                 0.055867	
                  0.011835	,                 0.047236	
                  0.014710	,                 0.050059	
                  0.013204	,                 0.052507	
                  0.010216	,                 0.041409	
                  0.003851	,                 0.014908	
                  0.006609	,                -0.025128	
                  0.004113	,                -0.051618	
                  0.004823	,                -0.056289	
                 -0.005812	,                -0.043012	
                 -0.007341	,                -0.054686	
                 -0.011416	,                -0.057991	
                 -0.012579	,                -0.027907	
                 -0.013525	,                -0.015727	
                 -0.012409	,                 0.010021	
                 -0.009596	,                 0.040170	
                 -0.010348	,                 0.060469	
                 -0.009572	,                 0.071614	
                 -0.007437	,                 0.094913	
                 -0.000396	,                 0.103981	
                 -0.001133	,                 0.096104	
                 -0.013879	,                 0.069038	
                 -0.015627	,                 0.036336	
                 -0.013796	,                -0.020943	
                  0.000053	,                -0.076400	
                  0.004784	,                -0.131035	
                  0.006307	,                -0.138152	
                  0.010194	,                -0.105817	
                  0.004765	,                -0.076500	
                  0.005936	,                -0.049844	
                  0.010671	,                -0.054452	
                  0.006611	,                -0.041113	
                  0.004563	,                -0.029159	
                  0.002666	,                -0.018241	
                 -0.006689	,                -0.001762	
                 -0.010637	,                 0.013182	
                 -0.011721	,                 0.032323	
                 -0.003877	,                 0.034674	
                 -0.000779	,                 0.019048	
                  0.011475	,                 0.004786	
                  0.006482	,                -0.000823	
                  0.005053	,                -0.002542	
                  0.003783	,                -0.004084	
                  0.005038	,                -0.008161	
                 -0.002690	,                 0.003149	
                 -0.012119	,                -0.001442	
                 -0.010902	,                 0.008209	
                 -0.011898	,                 0.027183	
                 -0.008822	,                 0.046316	
                 -0.007937	,                 0.063535	
                 -0.005375	,                 0.079030	
                 -0.010607	,                 0.080957	
                 -0.021276	,                 0.071513	
                 -0.013685	,                 0.059519	
                 -0.004083	,                 0.042444	
                  0.004674	,                 0.021953	
                  0.003611	,                 0.013602	
                  0.000513	,                 0.010976	
                  0.001293	,                -0.018553	
                  0.003763	,                -0.046692	
                  0.005879	,                -0.072222	
                 -0.004847	,                -0.075602	
                 -0.003394	,                -0.090659	
                 -0.002114	,                -0.088104	
                  0.001541	,                -0.061018	
                  0.004721	,                -0.050303	
                  0.007738	,                -0.040581	
                  0.012266	,                -0.031891	
                  0.019995	,                -0.023886	
                  0.016896	,                 0.008313	
                  0.016004	,                 0.021391	
                  0.010046	,                 0.033072	
                  0.010660	,                 0.043668	
                  0.011276	,                 0.046607	
                  0.009528	,                 0.043408	
                  0.004255	,                 0.023956	
                  0.004930	,                 0.011249	
                 -0.004507	,                -0.013755	
                 -0.022574	,                -0.036991	
                 -0.024930	,                -0.045993	
                 -0.018338	,                -0.032499	
                 -0.012253	,                -0.020355	
                 -0.006690	,                -0.009337	
                 -0.005029	,                -0.007444	
                 -0.000494	,                 0.001705	
                  0.014679	,                 0.009999	
                  0.008530	,                 0.023687	
                 -0.004575	,                 0.021647	
                 -0.006370	,                 0.026575	
                 -0.014073	,                 0.027964	
                 -0.010091	,                 0.029223	
                 -0.009002	,                 0.022925	
                 -0.005905	,                 0.021927	
                 -0.000785	,                 0.008257	
                 -0.000059	,                -0.000999	
                  0.004040	,                -0.002606	
                 -0.007606	,                 0.002116	
                 -0.009422	,                 0.020414	
                 -0.001887	,                 0.022994	
                  0.005084	,                 0.025401	
                  0.013932	,                 0.023575	
                  0.014990	,                 0.014452	
                  0.018035	,                 0.002782	
                  0.009548	,                 0.004457	
                  0.006347	,                 0.005929	
                  0.007384	,                -0.002784	
                  0.010133	,                -0.008318	
                  0.007636	,                -0.023974	
                  0.008349	,                -0.048567	
                 -0.002272	,                -0.032065	
                 -0.003749	,                -0.017090	
                  0.000377	,                -0.003295	
                 -0.003294	,                 0.004091	
                 -0.020342	,                -0.006931	
                 -0.017922	,                -0.008744	
                 -0.006695	,                 0.004584	
                  0.003519	,                 0.003222	
                  0.005439	,                -0.000987	
                  0.003776	,                -0.007548	
                 -0.003806	,                 0.001626	
                  0.005841	,                 0.019104	
                  0.004646	,                 0.021866	
                  0.003612	,                 0.020044	
                 -0.005861	,                 0.010224	
                 -0.019695	,                 0.016059	
                 -0.039080	,                 0.006437	
                 -0.029646	,                 0.001499	
                 -0.014231	,                 0.021531	
                  0.000162	,                 0.046246	
                  0.002166	,                 0.043028	
                  0.007369	,                 0.015964	
                  0.012066	,                 0.019568	
                  0.010839	,                 0.036064	
                  0.017216	,                 0.044981	
                  0.018335	,                 0.053273	
                  0.029943	,                 0.046222	
                  0.043928	,                 0.012805	
                  0.031012	,                -0.011183	
                  0.022629	,                -0.041801	
                  0.024214	,                -0.069570	
                  0.031207	,                -0.087547	
                  0.027538	,                -0.077632	
                  0.019803	,                -0.068757	
                  0.016809	,                -0.065970	
                  0.017719	,                -0.093101	
                  0.004927	,                -0.089476	
                 -0.022934	,                -0.066359	
                 -0.082966	,                -0.039173	
                 -0.074326	,                -0.020982	
                 -0.050989	,                 0.002092	
                 -0.015487	,                 0.005032	
                  0.003748	,                 0.007808	
                 -0.013744	,                 0.020211	
                 -0.008595	,                 0.031405	
                 -0.013455	,                 0.041588	
                 -0.009195	,                 0.021171	
                 -0.005451	,                 0.007535	
                 -0.002063	,                 0.009960	
                 -0.005467	,                 0.012187	
                 -0.014454	,                 0.014239	
                 -0.006512	,                 0.019850	
                  0.005719	,                 0.011434	
                 -0.000941	,                -0.011516	
                 -0.003026	,                -0.027882	
                 -0.001236	,                -0.019081	
                  0.003744	,                -0.016385	
                  0.023611	,                -0.009130	
                  0.020794	,                 0.001975	
                  0.027942	,                 0.012032	
                  0.030002	,                 0.013770	
                  0.023757	,                 0.022104	
                  0.006846	,                 0.044996	
                 -0.018023	,                 0.074653	
                 -0.034627	,                 0.086396	
                 -0.067813	,                 0.082796	
                 -0.089980	,                 0.092561	
                 -0.070118	,                 0.089626	
                 -0.037305	,                 0.070461	
                 -0.015303	,                 0.048076	
                 -0.003465	,                 0.015028	
                  0.007325	,                -0.007045	
                  0.017082	,                -0.027114	
                  0.025803	,                -0.060055	
                  0.023020	,                -0.082177	
                  0.020555	,                -0.086228	
                  0.013857	,                -0.046289	
                  0.023921	,                -0.030559	
                  0.025702	,                -0.016400	
                  0.020566	,                -0.012243	
                  0.022017	,                -0.008618	
                  0.020592	,                -0.005345	
                  0.014300	,                -0.015440	
                  0.003957	,                -0.042776	
                 -0.000134	,                -0.024940	
                  0.006066	,                -0.048199	
                  0.013798	,                -0.045603	
                  0.012725	,                -0.015784	
                  0.022954	,                -0.004220	
                  0.026873	,                -0.008009	
                  0.035549	,                -0.018002	
                  0.032278	,                -0.015246	
