RightLatissimusDorsi,LeftLatissimusDorsi
              0.007645	,             0.012548	
              0.002080	,             0.010825	
              0.001091	,             0.004617	
             -0.005240	,            -0.000852	
             -0.004310	,             0.014357	
             -0.000531	,             0.002413	
             -0.004003	,            -0.021704	
              0.005479	,            -0.067450	
              0.004151	,            -0.123732	
              0.000472	,            -0.129433	
             -0.002673	,            -0.063786	
             -0.009825	,            -0.036602	
             -0.014253	,            -0.027634	
             -0.014948	,            -0.005306	
             -0.007914	,            -0.023405	
             -0.001431	,            -0.039559	
              0.004496	,            -0.033137	
             -0.005401	,            -0.055960	
             -0.003974	,            -0.085201	
              0.002309	,            -0.079857	
              0.003347	,            -0.031414	
              0.002355	,            -0.011206	
             -0.007869	,            -0.004567	
             -0.009128	,            -0.019478	
             -0.005336	,            -0.004193	
             -0.006265	,             0.009752	
             -0.005158	,             0.006611	
             -0.000528	,             0.010859	
              0.005411	,             0.034361	
              0.007625	,             0.043553	
              0.018220	,             0.008457	
              0.013609	,            -0.005280	
              0.003977	,            -0.009020	
             -0.002222	,            -0.012298	
             -0.007715	,             0.006250	
             -0.006619	,             0.016426	
             -0.001998	,             0.001930	
             -0.001110	,            -0.005815	
              0.010365	,             0.006793	
              0.012021	,             0.036071	
              0.007430	,             0.055877	
              0.003382	,             0.044931	
              0.007083	,             0.015188	
              0.001524	,            -0.004640	
              0.012957	,            -0.022492	
             -0.003927	,            -0.031995	
              0.002656	,            -0.040492	
             -0.003410	,            -0.032119	
             -0.001518	,            -0.029594	
             -0.006527	,            -0.027260	
             -0.004950	,            -0.033154	
             -0.014483	,            -0.031146	
             -0.008161	,            -0.019269	
             -0.009116	,            -0.002384	
             -0.003844	,             0.013086	
             -0.006511	,             0.014979	
             -0.007317	,             0.005561	
              0.001127	,             0.023948	
              0.000112	,             0.026030	
              0.003129	,             0.023562	
              0.011500	,             0.037464	
              0.005850	,             0.020571	
              0.002757	,            -0.013007	
             -0.001823	,             0.001427	
              0.000693	,             0.014584	
             -0.001512	,            -0.013298	
             -0.002176	,            -0.002494	
             -0.000472	,             0.013833	
             -0.004520	,             0.005030	
              0.000202	,            -0.008631	
              0.001875	,            -0.030809	
              0.005909	,            -0.039330	
              0.002347	,            -0.063622	
             -0.004581	,            -0.033609	
             -0.011797	,            -0.029506	
             -0.012581	,            -0.025771	
             -0.008303	,            -0.015833	
             -0.013463	,            -0.006975	
             -0.008508	,             0.001149	
              0.000965	,             0.013484	
              0.007855	,            -0.001929	
              0.001579	,             0.020570	
              0.004764	,             0.023399	
              0.003750	,             0.009715	
              0.001053	,             0.031969	
              0.003577	,             0.046690	
             -0.000161	,             0.038765	
             -0.002344	,             0.046647	
              0.008277	,             0.044017	
              0.000691	,             0.037180	
              0.004751	,             0.034918	
             -0.001498	,             0.021725	
              0.010970	,            -0.003713	
              0.009225	,            -0.021783	
              0.010678	,             0.001176	
              0.006569	,            -0.019549	
             -0.007299	,             0.016094	
             -0.009130	,             0.001740	
             -0.007414	,            -0.028918	
             -0.002824	,            -0.024934	
             -0.001451	,            -0.006867	
              0.002273	,            -0.036521	
             -0.000931	,            -0.056281	
              0.002118	,            -0.023371	
              0.006667	,            -0.010099	
              0.005800	,            -0.021743	
              0.003591	,            -0.003495	
              0.007129	,            -0.019738	
              0.010150	,            -0.022426	
              0.013005	,            -0.008619	
              0.005239	,            -0.010875	
             -0.002491	,            -0.030937	
             -0.003466	,            -0.000818	
             -0.000745	,             0.042955	
             -0.006621	,             0.025441	
             -0.008758	,             0.009500	
              0.000555	,            -0.014611	
              0.001749	,            -0.001401	
              0.000766	,             0.018480	
             -0.008637	,             0.000368	
             -0.007390	,             0.010129	
              0.000424	,             0.012890	
             -0.006790	,             0.004699	
             -0.002181	,             0.016889	
             -0.008052	,             0.018937	
             -0.010190	,             0.020838	
             -0.000865	,             0.022606	
              0.002858	,            -0.002728	
              0.008421	,            -0.057117	
              0.011442	,            -0.049090	
              0.001151	,            -0.027580	
             -0.019539	,            -0.021002	
             -0.016571	,            -0.026602	
             -0.008388	,            -0.000012	
              0.008897	,             0.014423	
             -0.002249	,             0.036485	
             -0.000221	,             0.048379	
             -0.009516	,             0.051936	
             -0.004424	,             0.055155	
              0.006257	,             0.046351	
              0.002205	,             0.032647	
              0.011013	,             0.000288	
              0.012023	,            -0.030565	
              0.015079	,            -0.050583	
              0.010525	,            -0.061448	
              0.002760	,            -0.051685	
             -0.002468	,            -0.006720	
             -0.010925	,             0.012557	
             -0.011952	,             0.041790	
             -0.006728	,             0.025811	
             -0.004030	,             0.030492	
             -0.001510	,             0.008482	
              0.002195	,            -0.011531	
              0.009962	,            -0.044441	
              0.006895	,            -0.057709	
              0.000451	,            -0.021719	
              0.002971	,            -0.016981	
             -0.007029	,            -0.003802	
             -0.005697	,            -0.007822	
             -0.001998	,            -0.026059	
              0.003564	,             0.023469	
              0.008779	,             0.016310	
              0.002326	,            -0.003060	
             -0.001939	,             0.014313	
              0.004951	,            -0.012197	
              0.000328	,             0.002206	
             -0.009197	,             0.015404	
             -0.008038	,             0.011479	
             -0.002476	,             0.000612	
             -0.003512	,             0.023612	
              0.001017	,             0.014810	
             -0.003253	,             0.028493	
              0.003650	,             0.035725	
             -0.000945	,             0.015438	
              0.001561	,            -0.009101	
              0.006772	,            -0.018806	
              0.003189	,            -0.003905	
              0.001494	,            -0.017611	
             -0.000197	,            -0.034857	
             -0.001715	,            -0.028297	
              0.001322	,            -0.001716	
             -0.001566	,             0.001906	
             -0.004126	,            -0.021033	
              0.001105	,            -0.018091	
              0.012612	,            -0.004284	
              0.000792	,             0.013123	
             -0.006810	,             0.006684	
             -0.004767	,             0.004127	
             -0.000698	,            -0.009944	
             -0.001862	,             0.014382	
              0.003746	,             0.011278	
             -0.001488	,            -0.009464	
             -0.006047	,            -0.023143	
             -0.008579	,             0.004088	
             -0.010776	,            -0.014039	
             -0.007225	,            -0.004253	
              0.002235	,             0.004557	
              0.009153	,             0.018301	
              0.002878	,             0.011078	
              0.008444	,            -0.000011	
              0.007424	,             0.010186	
              0.002866	,             0.030668	
              0.007108	,             0.038747	
              0.003396	,             0.021430	
              0.001375	,            -0.012334	
             -0.000315	,             0.011783	
              0.001386	,             0.069150	
              0.001900	,             0.061409	
             -0.000295	,            -0.002682	
             -0.001465	,             0.005969	
             -0.007196	,             0.013756	
              0.000620	,             0.006701	
              0.007921	,            -0.038425	
              0.010662	,            -0.032656	
              0.006451	,            -0.027404	
             -0.005033	,            -0.013065	
             -0.006713	,             0.000119	
             -0.005188	,            -0.011707	
              0.001735	,            -0.022540	
              0.005457	,            -0.006159	
              0.004441	,             0.008734	
             -0.002816	,            -0.032371	
              0.003620	,            -0.108825	
              0.001097	,            -0.056720	
              0.000440	,             0.009562	
             -0.010204	,             0.018137	
             -0.008673	,            -0.005252	
             -0.007319	,             0.001814	
              0.001470	,            -0.017545	
             -0.001738	,            -0.023387	
             -0.004781	,            -0.007572	
             -0.003941	,            -0.002856	
             -0.006497	,            -0.007276	
             -0.005834	,            -0.027304	
             -0.005159	,            -0.016515	
             -0.003454	,            -0.006750	
             -0.003972	,            -0.003898	
             -0.005506	,            -0.006644	
             -0.001294	,             0.000561	
              0.005125	,             0.016058	
              0.009344	,             0.022116	
              0.008657	,             0.023942	
              0.007972	,             0.032324	
              0.004930	,             0.030688	
              0.006619	,             0.018071	
              0.005090	,             0.026409	
              0.000847	,             0.024758	
              0.002536	,             0.014993	
              0.000004	,             0.013702	
             -0.006090	,             0.028481	
             -0.005247	,             0.038498	
             -0.000006	,             0.032811	
              0.003523	,             0.034462	
              0.004004	,             0.011430	
             -0.004814	,            -0.024941	
             -0.001109	,            -0.029705	
             -0.004344	,            -0.007759	
             -0.007390	,            -0.011705	
             -0.006558	,            -0.008272	
             -0.010800	,            -0.011646	
             -0.002356	,            -0.014645	
             -0.010149	,            -0.012049	
             -0.000679	,             0.000201	
              0.003048	,             0.011290	
