RightLatissimusDorsi,LeftLatissimusDorsi
              0.006219	,             0.011672	
              0.008052	,             0.009821	
             -0.000348	,             0.000148	
             -0.001795	,            -0.012314	
             -0.009583	,            -0.020114	
             -0.002533	,            -0.024501	
              0.013830	,            -0.016284	
              0.029208	,            -0.008844	
              0.014928	,            -0.007227	
              0.005655	,             0.000887	
              0.004007	,            -0.001814	
             -0.000451	,            -0.007826	
             -0.004357	,            -0.009898	
             -0.005393	,            -0.002590	
             -0.008453	,             0.006154	
             -0.001105	,            -0.005986	
             -0.003695	,            -0.017341	
             -0.002726	,            -0.018318	
             -0.014034	,            -0.019059	
             -0.022250	,            -0.017273	
             -0.020473	,            -0.011138	
             -0.013351	,            -0.007608	
             -0.011973	,            -0.000782	
              0.003013	,             0.008985	
              0.025385	,             0.023030	
              0.016527	,             0.036082	
              0.013832	,             0.047869	
              0.011466	,             0.040257	
              0.004904	,             0.027807	
              0.027262	,             0.036235	
              0.012333	,             0.049946	
              0.014985	,             0.066424	
              0.007705	,             0.055116	
              0.005506	,             0.024633	
              0.007511	,            -0.040899	
              0.005629	,            -0.030909	
              0.000564	,            -0.073271	
              0.002085	,            -0.126734	
             -0.001915	,            -0.104418	
             -0.018084	,            -0.058594	
             -0.051293	,            -0.063668	
             -0.017286	,            -0.057806	
             -0.004022	,            -0.042959	
             -0.007825	,            -0.020706	
             -0.025710	,            -0.032231	
             -0.041809	,            -0.042701	
             -0.032760	,             0.000285	
             -0.013526	,             0.017594	
             -0.006192	,             0.012285	
              0.009325	,            -0.021361	
              0.011297	,            -0.025569	
              0.009397	,             0.010395	
              0.004302	,             0.005579	
             -0.006308	,             0.018579	
             -0.002238	,             0.022229	
             -0.003408	,             0.039947	
              0.013596	,             0.069130	
              0.006294	,             0.072417	
              0.008443	,             0.068292	
             -0.005732	,             0.044867	
             -0.007577	,             0.017531	
              0.004201	,             0.028050	
              0.017927	,             0.024602	
              0.023340	,             0.027163	
              0.008042	,             0.013207	
             -0.002104	,            -0.023958	
              0.014532	,            -0.060872	
              0.025512	,            -0.055868	
              0.002991	,            -0.051191	
              0.005833	,            -0.023155	
             -0.007804	,            -0.005037	
             -0.024877	,             0.004710	
              0.004414	,             0.001769	
              0.008330	,             0.020742	
             -0.024274	,             0.003465	
             -0.002239	,             0.001277	
              0.009476	,             0.015431	
              0.005755	,             0.024634	
              0.015335	,             0.026164	
              0.006368	,             0.003105	
              0.008909	,            -0.026556	
              0.011075	,            -0.054195	
              0.013065	,            -0.035882	
              0.014852	,            -0.025912	
              0.012718	,             0.006996	
              0.007369	,            -0.006308	
             -0.015803	,            -0.010275	
             -0.052163	,            -0.013875	
             -0.028092	,            -0.010680	
             -0.006381	,            -0.007814	
             -0.002800	,             0.011250	
              0.000433	,             0.028356	
             -0.003046	,             0.030396	
              0.005499	,             0.036298	
             -0.002794	,             0.041704	
             -0.005315	,             0.033152	
             -0.003211	,             0.010191	
             -0.005288	,            -0.012612	
             -0.007202	,            -0.003641	
             -0.008924	,            -0.000797	
             -0.001362	,             0.016455	
             -0.005434	,             0.018632	
             -0.001713	,             0.016650	
             -0.004903	,             0.022249	
             -0.010104	,             0.023985	
             -0.005497	,             0.018664	
              0.003059	,             0.014237	
             -0.007104	,             0.007520	
              0.005598	,             0.021546	
