RightLatissimusDorsi,LeftLatissimusDorsi
             0.001328	 ,            0.004278	 
            -0.007263	 ,           -0.000883	 
             0.004203	 ,            0.004041	 
             0.005856	 ,            0.010915	 
             0.004641	 ,            0.000664	 
            -0.011534	 ,           -0.006121	 
            -0.004735	 ,            0.000210	 
             0.009577	 ,            0.007975	 
            -0.006972	 ,           -0.001407	 
            -0.000193	 ,           -0.012522	 
             0.006033	 ,            0.004421	 
            -0.006784	 ,           -0.006598	 
            -0.014983	 ,           -0.004453	 
            -0.010188	 ,           -0.002494	 
            -0.008635	 ,           -0.000729	 
             0.005352	 ,           -0.002160	 
            -0.007475	 ,            0.004793	 
            -0.025771	 ,           -0.013931	 
            -0.018246	 ,           -0.021769	 
             0.011101	 ,            0.000612	 
             0.007315	 ,            0.003509	 
            -0.010594	 ,            0.000850	 
            -0.015467	 ,           -0.001281	 
             0.001065	 ,            0.005986	 
             0.009941	 ,            0.008171	 
            -0.003618	 ,           -0.001906	 
            -0.005842	 ,           -0.000001	 
             0.000860	 ,           -0.001635	 
             0.007022	 ,           -0.000074	 
            -0.002166	 ,           -0.004052	 
            -0.000381	 ,           -0.000285	 
            -0.001804	 ,            0.000760	 
             0.005187	 ,            0.001797	 
            -0.000986	 ,            0.000971	 
             0.002300	 ,            0.000157	 
            -0.000666	 ,           -0.005011	 
            -0.001446	 ,           -0.002932	 
            -0.002241	 ,           -0.005908	 
             0.001527	 ,            0.001710	 
            -0.006171	 ,            0.002725	 
            -0.003065	 ,           -0.001808	 
            -0.000318	 ,            0.000746	 
            -0.004489	 ,           -0.006123	 
            -0.000738	 ,           -0.005222	 
             0.001298	 ,           -0.000975	 
             0.008202	 ,           -0.000287	 
             0.001765	 ,           -0.000956	 
             0.002612	 ,            0.000729	 
            -0.007335	 ,            0.000215	 
             0.002291	 ,            0.000710	 
             0.003456	 ,            0.003718	 
            -0.002125	 ,            0.001662	 
            -0.001144	 ,           -0.000892	 
             0.001541	 ,           -0.001239	 
            -0.004373	 ,            0.001776	 
             0.004056	 ,            0.000734	 
             0.005026	 ,            0.001709	 
            -0.010667	 ,            0.000004	 
            -0.004063	 ,            0.000156	 
            -0.002046	 ,            0.002481	 
            -0.003898	 ,            0.005452	 
            -0.002208	 ,            0.001194	 
             0.008368	 ,            0.004010	 
             0.006940	 ,            0.000429	 
            -0.001878	 ,            0.000068	 
            -0.007456	 ,           -0.006333	 
             0.001989	 ,            0.005786	 
             0.000752	 ,            0.004040	 
            -0.002511	 ,            0.002459	 
             0.004697	 ,            0.001059	 
             0.011069	 ,           -0.000142	 
            -0.001769	 ,            0.000866	 
            -0.007336	 ,           -0.008555	 
            -0.002278	 ,           -0.002295	 
             0.002284	 ,            0.003278	 
             0.000947	 ,            0.002259	 
            -0.002776	 ,            0.003078	 
            -0.001772	 ,           -0.002827	 
             0.003459	 ,           -0.003490	 
             0.000727	 ,            0.000044	 
             0.001551	 ,           -0.002994	 
            -0.000626	 ,            0.002239	 
            -0.005496	 ,           -0.002651	 
            -0.002431	 ,           -0.003132	 
             0.005163	 ,            0.000925	 
             0.012389	 ,            0.003442	 
            -0.001665	 ,           -0.000792	 
            -0.003685	 ,           -0.003660	 
            -0.001825	 ,           -0.002136	 
            -0.000130	 ,           -0.005153	 
            -0.001655	 ,           -0.001254	 
             0.002391	 ,           -0.000741	 
             0.006089	 ,            0.000445	 
             0.005081	 ,           -0.000732	 
             0.006101	 ,            0.004329	 
            -0.006068	 ,            0.002295	 
             0.002398	 ,            0.002794	 
             0.000881	 ,            0.003297	 
            -0.003178	 ,            0.001770	 
            -0.002009	 ,            0.003958	 
             0.010508	 ,            0.005961	 
            -0.001337	 ,            0.003408	 
            -0.002856	 ,            0.003057	 
            -0.006911	 ,           -0.001324	 
            -0.008096	 ,           -0.000811	 
            -0.009113	 ,           -0.006521	 
             0.000358	 ,            0.000411	 
            -0.003347	 ,           -0.000417	 
            -0.006559	 ,            0.000435	 
            -0.001310	 ,            0.001116	 
             0.010870	 ,            0.001795	 
             0.005805	 ,            0.000115	 
             0.001251	 ,           -0.000378	 
             0.002644	 ,           -0.002892	 
             0.003837	 ,            0.000158	 
             0.014160	 ,            0.006554	 
             0.010103	 ,            0.005679	 
             0.006382	 ,            0.001450	 
            -0.001407	 ,            0.002118	 
            -0.017130	 ,           -0.007148	 
            -0.005951	 ,           -0.005929	 
             0.000148	 ,           -0.000343	 
            -0.009148	 ,           -0.011775	 
            -0.012874	 ,           -0.009024	 
             0.002349	 ,           -0.001393	 
             0.004386	 ,           -0.002719	 
            -0.004908	 ,            0.001012	 
             0.013703	 ,            0.008761	 
             0.001355	 ,            0.001480	 
            -0.018937	 ,           -0.004925	 
            -0.010817	 ,           -0.000689	 
            -0.003529	 ,           -0.004380	 
            -0.001318	 ,           -0.000803	 
             0.000713	 ,            0.000891	 
             0.013744	 ,            0.004933	 
             0.001923	 ,            0.008461	 
             0.003472	 ,            0.005400	 
            -0.000587	 ,            0.003361	 
             0.003143	 ,            0.001503	 
             0.002149	 ,           -0.001680	 
             0.001142	 ,           -0.001324	 
            -0.003411	 ,           -0.003170	 
             0.000838	 ,           -0.005509	 
            -0.001351	 ,           -0.000428	 
             0.003577	 ,            0.001596	 
             0.000546	 ,           -0.002618	 
             0.003442	 ,            0.003808	 
             0.008193	 ,           -0.000419	 
             0.003989	 ,            0.003286	 
             0.004510	 ,            0.005295	 
            -0.003257	 ,            0.002244	 
            -0.002209	 ,           -0.002981	 
             0.003047	 ,            0.003435	 
             0.000359	 ,            0.000898	 
             0.004603	 ,            0.004595	 
            -0.006878	 ,           -0.006036	 
            -0.005160	 ,           -0.001460	 
            -0.000553	 ,           -0.002801	 
             0.003548	 ,           -0.001605	 
            -0.002679	 ,           -0.000583	 
            -0.003658	 ,           -0.003608	 
            -0.013088	 ,            0.000959	 
             0.005899	 ,            0.000116	 
             0.003233	 ,            0.002306	 
             0.000908	 ,            0.000282	 
             0.007542	 ,            0.001974	 
             0.009620	 ,            0.003658	 
            -0.003363	 ,            0.001128	 
            -0.001629	 ,           -0.001894	 
             0.002970	 ,            0.000150	 
            -0.003953	 ,           -0.005574	 
             0.002342	 ,           -0.001335	 
             0.003390	 ,           -0.003526	 
             0.000372	 ,           -0.001499	 
            -0.002301	 ,           -0.002003	 
             0.000283	 ,            0.000886	 
             0.002520	 ,            0.003442	 
             0.000519	 ,            0.003805	 
             0.003619	 ,            0.002645	 
            -0.005122	 ,           -0.003091	 
            -0.003921	 ,           -0.005612	 
             0.001691	 ,            0.001343	 
             0.000717	 ,            0.002210	 
            -0.003812	 ,           -0.002001	 
            -0.004622	 ,            0.003265	 
             0.003886	 ,            0.001259	 
            -0.001667	 ,           -0.001767	 
            -0.006885	 ,           -0.008174	 
             0.003458	 ,           -0.000382	 
            -0.000575	 ,            0.009102	 
            -0.001746	 ,            0.005385	 
             0.006057	 ,            0.004375	 
            -0.003402	 ,            0.005395	 
             0.002873	 ,            0.004553	 
            -0.007443	 ,           -0.004917	 
             0.002218	 ,            0.003891	 
            -0.004032	 ,            0.004916	 
             0.001573	 ,           -0.000318	 
             0.002602	 ,           -0.001162	 
            -0.001959	 ,           -0.002002	 
             0.003961	 ,           -0.001326	 
             0.000233	 ,           -0.003357	 
             0.000903	 ,            0.000865	 
            -0.002157	 ,           -0.002010	 
            -0.002682	 ,           -0.005565	 
            -0.004213	 ,            0.001368	 
            -0.005423	 ,           -0.001694	 
             0.000980	 ,           -0.000861	 
             0.001788	 ,           -0.000034	 
             0.002612	 ,            0.000630	 
             0.000407	 ,           -0.000047	 
            -0.003171	 ,            0.001635	 
            -0.002698	 ,           -0.003629	 
             0.001340	 ,           -0.001613	 
            -0.001224	 ,            0.002607	 
            -0.001599	 ,           -0.002639	 
            -0.004497	 ,           -0.006193	 
            -0.000973	 ,           -0.004511	 
             0.004036	 ,           -0.001649	 
            -0.002438	 ,           -0.003183	 
             0.003443	 ,            0.001888	 
             0.002723	 ,            0.003897	 
            -0.002243	 ,            0.002184	 
            -0.000595	 ,            0.001674	 
             0.004442	 ,           -0.002562	 
             0.003884	 ,           -0.004094	 
            -0.003944	 ,            0.000977	 
            -0.011769	 ,            0.000301	 
             0.003898	 ,           -0.002774	 
             0.001624	 ,           -0.001125	 
            -0.000486	 ,           -0.003712	 
             0.001324	 ,            0.001311	 
             0.002959	 ,           -0.000753	 
            -0.001676	 ,           -0.000272	 
             0.002314	 ,            0.003756	 
             0.003436	 ,           -0.002011	 
             0.000176	 ,            0.003210	 
            -0.000894	 ,            0.001150	 
             0.005464	 ,            0.002802	 
            -0.002368	 ,            0.002264	 
            -0.001406	 ,            0.000716	 
            -0.000624	 ,            0.001020	 
             0.005231	 ,            0.003860	 
            -0.004808	 ,           -0.001239	 
            -0.000788	 ,           -0.003291	 
            -0.009644	 ,            0.000905	 
            -0.001897	 ,            0.002575	 
            -0.000923	 ,            0.001030	 
             0.001742	 ,            0.004054	 
            -0.000831	 ,            0.001157	 
            -0.000190	 ,            0.001469	 
             0.006206	 ,           -0.000931	 
             0.003641	 ,           -0.001286	 
            -0.001640	 ,            0.000549	 
             0.001864	 ,            0.002882	 
             0.002327	 ,            0.002510	 
             0.011087	 ,            0.004345	 
            -0.000281	 ,            0.000430	 
            -0.014196	 ,           -0.007210	 
            -0.001208	 ,           -0.001996	 
             0.000464	 ,            0.006442	 
             0.001960	 ,            0.000841	 
             0.000573	 ,           -0.002230	 
             0.004264	 ,           -0.008680	 
            -0.003546	 ,           -0.006156	 
            -0.000526	 ,           -0.000922	 
             0.013496	 ,           -0.000261	 
            -0.000734	 ,           -0.003318	 
            -0.002610	 ,           -0.006208	 
            -0.004325	 ,            0.001557	 
             0.009529	 ,            0.004751	 
            -0.003503	 ,           -0.008968	 
            -0.008588	 ,           -0.003396	 
            -0.000988	 ,           -0.001715	 
            -0.002347	 ,           -0.003249	 
            -0.003537	 ,           -0.004613	 
             0.008974	 ,            0.014317	 
             0.014053	 ,            0.017017	 
             0.009485	 ,            0.014642	 
            -0.008586	 ,            0.012433	 
            -0.001299	 ,            0.002281	 
             0.005304	 ,           -0.003295	 
             0.003307	 ,           -0.001578	 
            -0.002239	 ,           -0.009168	 
            -0.007305	 ,           -0.005102	 
            -0.002721	 ,           -0.001375	 
             0.004234	 ,            0.001831	 
            -0.002005	 ,            0.000822	 
            -0.003014	 ,            0.001665	 
             0.004282	 ,            0.002518	 
             0.008867	 ,            0.001846	 
            -0.002284	 ,           -0.005933	 
            -0.009876	 ,           -0.006947	 
            -0.000196	 ,           -0.004228	 
            -0.008962	 ,           -0.005065	 
            -0.005712	 ,           -0.002861	 
            -0.000441	 ,           -0.006405	 
