RightTrapeziusdescendens,LeftTrapeziusdescendens
                  0.000758	,                -0.006179	
                  0.001661	,                -0.003648	
                  0.003876	,                -0.002978	
                  0.002729	,                -0.003643	
                  0.003263	,                -0.000595	
                  0.006953	,                 0.003457	
                  0.005095	,                -0.001241	
                  0.002431	,                 0.001833	
                  0.001144	,                 0.000193	
                  0.006541	,                 0.000759	
                 -0.003469	,                -0.000348	
                 -0.002160	,                -0.000591	
                  0.001468	,                -0.001492	
                 -0.001788	,                -0.001709	
                 -0.006993	,                 0.000100	
                 -0.002453	,                -0.002302	
                 -0.003301	,                -0.001161	
                 -0.001136	,                -0.000018	
                 -0.000495	,                 0.000790	
                  0.001153	,                -0.001429	
                 -0.001720	,                 0.001080	
                  0.000797	,                -0.002974	
                  0.005790	,                -0.001120	
                  0.003711	,                -0.000448	
                  0.005346	,                -0.003818	
                  0.004788	,                 0.002433	
                  0.000068	,                 0.003421	
                  0.004274	,                 0.004245	
                  0.002582	,                 0.003709	
                  0.001093	,                 0.006880	
                  0.004141	,                 0.004142	
                  0.002143	,                 0.008978	
                  0.001847	,                 0.013290	
                  0.000218	,                 0.010507	
                 -0.000726	,                 0.013114	
                 -0.002487	,                 0.014360	
                 -0.000051	,                 0.011546	
                  0.004371	,                 0.015817	
                  0.002717	,                 0.014167	
                 -0.003933	,                 0.011682	
                  0.000705	,                 0.012898	
                 -0.001740	,                 0.015794	
                 -0.000980	,                 0.010070	
                 -0.000218	,                 0.007568	
                  0.002875	,                 0.006918	
                  0.003430	,                 0.004912	
                  0.005990	,                 0.004259	
                  0.008528	,                -0.003973	
                  0.009700	,                -0.004937	
                  0.007678	,                -0.012136	
                  0.007350	,                -0.011231	
                  0.005022	,                -0.017075	
                  0.005396	,                -0.019194	
                  0.002919	,                -0.022661	
                  0.001305	,                -0.026788	
                  0.003056	,                -0.026178	
                  0.001768	,                -0.025580	
                  0.000153	,                -0.024328	
                  0.000881	,                -0.024604	
                 -0.002247	,                -0.026406	
                 -0.004350	,                -0.026017	
                 -0.004600	,                -0.020928	
                 -0.005519	,                -0.017379	
                 -0.003746	,                -0.013187	
                 -0.008715	,                -0.004478	
                 -0.005085	,                -0.005747	
                 -0.006685	,                -0.004834	
                 -0.011799	,                -0.003925	
                 -0.012344	,                -0.003189	
                 -0.012710	,                -0.005833	
                 -0.009732	,                -0.000723	
                 -0.008122	,                -0.000184	
                 -0.011061	,                 0.002699	
                 -0.004571	,                -0.002682	
                 -0.005358	,                 0.007793	
                 -0.007831	,                 0.003059	
                 -0.004081	,                 0.009803	
                 -0.008918	,                 0.008436	
                 -0.007180	,                 0.009261	
                 -0.005457	,                 0.016311	
                 -0.004921	,                 0.009687	
                 -0.000708	,                 0.010338	
                  0.003298	,                 0.013848	
                  0.000731	,                 0.011623	
                  0.006732	,                 0.017152	
                  0.005794	,                 0.010018	
                  0.009396	,                 0.012524	
                  0.005750	,                 0.008113	
                  0.005161	,                 0.013159	
                  0.007930	,                 0.005209	
                  0.009334	,                 0.014482	
                  0.002326	,                 0.010583	
                  0.007461	,                 0.011415	
                  0.004669	,                 0.012250	
                  0.003746	,                 0.007567	
                  0.002991	,                 0.004919	
                  0.003588	,                 0.005486	
                  0.004009	,                 0.006063	
                  0.003420	,                 0.005463	
                 -0.000191	,                 0.002506	
                  0.000916	,                 0.001920	
                 -0.001175	,                 0.003047	
                 -0.003760	,                -0.001744	
                 -0.002794	,                -0.007532	
                  0.001525	,                -0.005351	
                 -0.000232	,                -0.003337	
                  0.007435	,                -0.002818	
                 -0.000416	,                -0.002285	
                  0.004734	,                -0.003772	
                  0.001955	,                -0.001519	
                  0.001043	,                -0.006193	
                  0.000308	,                -0.001880	
                  0.006637	,                -0.000094	
                 -0.001183	,                -0.001511	
                 -0.000215	,                 0.000797	
                 -0.001093	,                -0.002968	
                 -0.000284	,                -0.005380	
                 -0.007212	,                -0.002205	
                  0.001212	,                -0.004097	
                 -0.002009	,                -0.003621	
                 -0.001011	,                -0.001115	
                 -0.005555	,                -0.002658	
                 -0.003000	,                -0.003867	
                  0.002229	,                -0.003556	
                  0.002900	,                -0.002747	
                 -0.005351	,                -0.005487	
                  0.000242	,                -0.002821	
                 -0.002765	,                -0.000995	
                 -0.005427	,                 0.000150	
                  0.002356	,                -0.003959	
                  0.003380	,                 0.000389	
                 -0.003002	,                -0.002384	
                  0.004785	,                -0.000758	
                  0.007822	,                 0.004411	
                  0.005124	,                -0.000407	
                  0.004297	,                -0.002010	
                 -0.000915	,                -0.000255	
                 -0.000204	,                 0.001334	
                 -0.003208	,                -0.001656	
                  0.000869	,                -0.002788	
                 -0.000619	,                 0.003008	
                 -0.003625	,                -0.001178	
                 -0.003924	,                -0.001820	
                  0.001169	,                 0.000245	
                 -0.000850	,                 0.003312	
                  0.002193	,                 0.001636	
                  0.000509	,                -0.000894	
                  0.000683	,                -0.001064	
                  0.004226	,                 0.001141	
                  0.001184	,                -0.002752	
                  0.000845	,                 0.000794	
                 -0.001682	,                -0.001413	
                 -0.001333	,                -0.005313	
                 -0.002336	,                 0.002450	
                  0.000204	,                -0.005358	
                  0.002565	,                -0.002337	
                 -0.001141	,                 0.000338	
                 -0.002307	,                -0.002229	
                 -0.001965	,                -0.000051	
                 -0.002971	,                -0.004984	
                  0.002259	,                -0.000786	
                 -0.004664	,                -0.000314	
                  0.001751	,                 0.004397	
                 -0.004151	,                 0.001329	
                  0.001071	,                 0.001808	
                  0.000380	,                 0.001270	
                 -0.003845	,                -0.001809	
                 -0.004348	,                -0.000656	
                  0.002390	,                -0.001021	
                 -0.002172	,                -0.004265	
                 -0.003016	,                -0.001419	
                  0.000695	,                 0.001098	
                 -0.001348	,                 0.002762	
                  0.001674	,                 0.003751	
                 -0.000024	,                 0.002368	
                 -0.002552	,                -0.000532	
                  0.001655	,                -0.001569	
                  0.004505	,                 0.001618	
                 -0.001256	,                 0.001267	
                 -0.001939	,                 0.003113	
                  0.001602	,                -0.001475	
                  0.001086	,                 0.002733	
                 -0.001795	,                -0.000161	
                 -0.002299	,                -0.001692	
                  0.004607	,                 0.005233	
                  0.001550	,                -0.000023	
                  0.002372	,                 0.000811	
                  0.003187	,                 0.001649	
                 -0.003746	,                -0.002079	
                  0.002651	,                -0.000061	
                 -0.001589	,                -0.000580	
                 -0.002271	,                -0.003454	
                  0.005466	,                 0.001281	
                  0.002400	,                -0.000413	
                 -0.000320	,                 0.000101	
                  0.000521	,                 0.003655	
                 -0.001683	,                -0.003274	
                 -0.001017	,                -0.000226	
                 -0.000520	,                -0.001075	
                  0.001159	,                -0.001929	
                 -0.001389	,                -0.001257	
                 -0.000216	,                 0.000777	
                 -0.001413	,                 0.002472	
                  0.000441	,                 0.001973	
                 -0.004129	,                 0.006721	
                  0.001626	,                 0.003685	
                  0.003830	,                -0.001546	
                  0.004500	,                 0.000498	
                  0.000267	,                 0.003562	
                  0.003150	,                 0.003075	
                 -0.001579	,                -0.001642	
                 -0.001062	,                -0.002127	
                  0.004185	,                -0.000413	
                  0.000652	,                 0.002156	
                  0.000143	,                 0.001001	
                  0.001851	,                -0.001849	
                 -0.000673	,                -0.002850	
                 -0.003705	,                -0.000465	
                 -0.000804	,                -0.000109	
                 -0.002643	,                -0.004319	
                  0.002622	,                -0.000069	
                  0.001962	,                -0.000558	
                 -0.001579	,                 0.002002	
                 -0.004603	,                -0.001019	
                 -0.000523	,                -0.002186	
                 -0.002030	,                 0.002900	
                  0.002202	,                -0.004867	
                  0.000516	,                -0.001811	
                 -0.002016	,                 0.000904	
                 -0.001665	,                 0.003447	
                  0.000385	,                -0.000264	
                  0.000052	,                -0.003811	
                  0.003272	,                 0.000427	
                 -0.003148	,                -0.001252	
                  0.001413	,                -0.000730	
                  0.000576	,                -0.001898	
                 -0.001607	,                -0.000706	
                  0.001959	,                 0.001839	
                  0.002471	,                 0.001517	
                 -0.000404	,                -0.003544	
                  0.003152	,                -0.001503	
                 -0.002939	,                -0.000984	
                  0.002981	,                -0.003861	
                 -0.003945	,                 0.001896	
                 -0.001236	,                -0.001831	
                  0.001300	,                 0.000192	
                  0.001976	,                 0.004416	
                  0.004006	,                 0.008466	
                  0.000626	,                 0.003388	
                  0.001142	,                -0.000166	
                  0.000638	,                 0.000177	
                 -0.001889	,                -0.003703	
                 -0.004075	,                -0.000133	
                 -0.005251	,                -0.002314	
                 -0.002704	,                -0.001109	
                  0.002544	,                -0.000064	
                  0.000355	,                -0.003254	
                 -0.004544	,                -0.002038	
                 -0.004024	,                -0.002343	
                 -0.001140	,                -0.001293	
                  0.000381	,                 0.000445	
                 -0.005701	,                -0.003238	
                  0.005464	,                -0.002693	
                 -0.002140	,                 0.000400	
                 -0.000780	,                 0.006880	
                 -0.001958	,                 0.002371	
                 -0.007529	,                 0.003269	
                 -0.000246	,                 0.001121	
                 -0.001089	,                -0.000854	
                  0.001462	,                 0.002246	
                  0.006710	,                 0.001787	
                 -0.001055	,                 0.000317	
                  0.001996	,                 0.004600	
                  0.002853	,                 0.006355	
                  0.008781	,                 0.000665	
                  0.008119	,                 0.002927	
                  0.007458	,                 0.005025	
                 -0.001991	,                 0.005594	
                 -0.006043	,                 0.001596	
                  0.005303	,                 0.002170	
                  0.003795	,                 0.001049	
                 -0.000254	,                -0.002778	
                  0.008560	,                -0.004249	
                  0.000792	,                -0.001147	
                 -0.006471	,                 0.000936	
                 -0.003755	,                 0.001324	
                  0.002179	,                -0.003872	
                 -0.000011	,                -0.003146	
                  0.002029	,                 0.000459	
                  0.001530	,                -0.000000	
                  0.001029	,                 0.006467	
                 -0.002517	,                 0.003972	
                  0.000523	,                 0.009254	
                  0.000189	,                 0.008609	
                  0.000526	,                 0.006946	
                 -0.001839	,                 0.005283	
                 -0.002168	,                 0.001762	
                 -0.005204	,                 0.000600	
                 -0.000463	,                -0.004104	
                 -0.006218	,                -0.005784	
                 -0.005550	,                -0.007473	
                 -0.002000	,                -0.005944	
                 -0.001502	,                -0.006286	
                  0.000178	,                -0.008325	
                 -0.000337	,                -0.005799	
                  0.002707	,                -0.011055	
                 -0.002029	,                -0.007348	
                 -0.001517	,                -0.005345	
                  0.006088	,                -0.011116	
                 -0.003394	,                -0.005896	
                  0.002851	,                -0.002375	
                 -0.000364	,                -0.006642	
                 -0.001390	,                -0.004994	
                 -0.000545	,                -0.007575	
                 -0.003096	,                -0.002551	
                 -0.002425	,                -0.000563	
                  0.001120	,                -0.000108	
                 -0.003125	,                 0.001528	
                  0.002106	,                 0.003999	
                 -0.002802	,                 0.004273	
                  0.004136	,                 0.003022	
                 -0.002293	,                -0.001271	
                  0.000231	,                -0.000838	
                 -0.001976	,                -0.001417	
                 -0.002655	,                -0.001145	
                 -0.004349	,                -0.000887	
                  0.004440	,                 0.001568	
                  0.000699	,                 0.000474	
                 -0.000347	,                 0.002756	
                  0.002668	,                -0.000375	
                 -0.001926	,                 0.005962	
                  0.002272	,                 0.003164	
                  0.000035	,                 0.003908	
                  0.003556	,                 0.004482	
                 -0.000710	,                 0.003715	
                  0.000935	,                 0.001930	
                  0.002418	,                 0.000145	
                  0.002052	,                 0.000557	
                  0.000837	,                 0.002665	
                  0.001819	,                -0.000298	
                  0.005003	,                 0.001482	
                  0.001079	,                 0.002417	
                  0.000537	,                 0.004699	
                 -0.000681	,                 0.000399	
                 -0.003585	,                -0.002730	
                 -0.003281	,                 0.003624	
                  0.000576	,                -0.004237	
                  0.002068	,                 0.002959	
                  0.005086	,                 0.003729	
                 -0.000522	,                -0.001591	
                  0.001474	,                 0.000863	
                  0.001787	,                 0.004510	
                 -0.001448	,                 0.000891	
                 -0.004344	,                 0.000320	
                 -0.001821	,                -0.000241	
                 -0.005724	,                 0.003263	
                  0.000014	,                -0.002872	
                  0.000672	,                -0.002065	
                  0.005557	,                 0.001628	
                 -0.003921	,                 0.003629	
                  0.000117	,                 0.001912	
                 -0.001085	,                 0.000203	
                  0.002111	,                 0.003739	
                 -0.003147	,                -0.001350	
                 -0.002319	,                -0.000681	
                  0.000206	,                -0.001186	
                  0.002403	,                 0.002875	
                 -0.005385	,                -0.002872	
                 -0.006411	,                -0.000665	
                 -0.001841	,                -0.004209	
                  0.000687	,                 0.000034	
                 -0.001512	,                -0.001650	
                 -0.005070	,                -0.005198	
                 -0.002024	,                -0.000962	
                 -0.000339	,                 0.000739	
                  0.004394	,                -0.001778	
                  0.004893	,                 0.001290	
                  0.002020	,                -0.001565	
                  0.005569	,                 0.000990	
                  0.005907	,                -0.000004	
                  0.005577	,                 0.004418	
                  0.004574	,                 0.003939	
                  0.002222	,                -0.001790	
                  0.003923	,                 0.001959	
                  0.001407	,                 0.001312	
                 -0.003144	,                 0.000830	
                 -0.001438	,                -0.000840	
                  0.000273	,                -0.000305	
                 -0.001230	,                -0.003323	
                 -0.000034	,                 0.000597	
                 -0.000359	,                 0.003159	
                  0.000674	,                -0.003745	
                 -0.002530	,                 0.003553	
                  0.002216	,                -0.002847	
                  0.000533	,                -0.000299	
                 -0.001145	,                -0.000960	
                 -0.003663	,                -0.001613	
                 -0.000592	,                -0.001095	
                  0.002311	,                 0.005354	
                 -0.001210	,                 0.001140	
                 -0.000845	,                 0.000478	
                 -0.000477	,                 0.001176	
                 -0.002310	,                -0.003030	
                 -0.003295	,                -0.001314	
                  0.000448	,                -0.001807	
                  0.000817	,                -0.000609	
                  0.002868	,                -0.002626	
                 -0.002860	,                -0.001597	
                  0.003091	,                 0.002302	
                  0.003794	,                 0.000791	
                  0.001775	,                 0.000468	
                 -0.001245	,                 0.001665	
                  0.002838	,                -0.000861	
                 -0.001867	,                -0.002541	
                 -0.006072	,                 0.001189	
                  0.000378	,                 0.000015	
                  0.001248	,                -0.000308	
                 -0.003972	,                 0.001565	
                  0.002474	,                -0.001638	
                 -0.000040	,                 0.002264	
                  0.000661	,                 0.001765	
                 -0.001341	,                 0.001434	
                  0.002921	,                 0.000259	
                  0.001252	,                -0.005483	
                  0.003821	,                -0.004623	
                  0.001654	,                -0.000878	
                  0.002866	,                 0.001160	
                  0.001032	,                 0.000669	
                 -0.003514	,                -0.002188	
                 -0.006529	,                -0.001660	
                 -0.004821	,                 0.000549	
                 -0.001252	,                -0.002311	
                 -0.005466	,                -0.002637	
                 -0.003764	,                -0.000256	
                 -0.000201	,                 0.000770	
                 -0.001379	,                -0.003446	
                 -0.001715	,                -0.001743	
                  0.003367	,                -0.001222	
                  0.002704	,                 0.000321	
                  0.001012	,                -0.002706	
                  0.003893	,                 0.002891	
                  0.003388	,                 0.000707	
                  0.003050	,                 0.008498	
                 -0.000842	,                 0.003277	
                 -0.003377	,                 0.000582	
                 -0.003040	,                 0.004828	
                 -0.002706	,                 0.001127	
                 -0.003732	,                 0.004704	
                 -0.002725	,                 0.000498	
                 -0.002390	,                -0.002347	
                 -0.000363	,                -0.001479	
                 -0.002912	,                -0.003996	
                  0.002320	,                 0.002116	
                 -0.001410	,                 0.001289	
                  0.003478	,                 0.003508	
                  0.005162	,                -0.001376	
                 -0.000094	,                 0.002881	
                  0.004800	,                 0.002395	
                  0.007833	,                -0.000113	
                  0.000211	,                 0.000255	
                  0.001213	,                -0.000900	
                 -0.003373	,                 0.000984	
                 -0.000854	,                -0.000687	
                  0.001326	,                -0.001005	
                  0.000630	,                -0.004032	
                  0.001107	,                 0.000732	
                  0.000579	,                -0.002285	
                 -0.002986	,                -0.000574	
                  0.000038	,                -0.000050	
                 -0.002000	,                 0.003010	
                 -0.005572	,                 0.000151	
                 -0.000516	,                -0.000845	
                 -0.004085	,                -0.001167	
                 -0.003591	,                -0.005548	
                  0.001634	,                 0.003261	
                  0.000940	,                -0.000455	
                  0.000410	,                -0.003653	
                 -0.003665	,                -0.002622	
                  0.004094	,                 0.003819	
                  0.000852	,                 0.001289	
                 -0.000190	,                 0.001973	
                  0.000630	,                -0.001568	
                 -0.000231	,                 0.001493	
                  0.000430	,                -0.000193	
                 -0.000262	,                 0.000325	
                 -0.001960	,                -0.001867	
                 -0.004846	,                -0.004739	
                  0.002923	,                -0.003722	
                 -0.000294	,                 0.001527	
                  0.000711	,                 0.002207	
                  0.001548	,                 0.001534	
                  0.000699	,                -0.002690	
                  0.000016	,                 0.001374	
                  0.000686	,                -0.000145	
                  0.001185	,                -0.002337	
                  0.004052	,                -0.004373	
                  0.002525	,                -0.001848	
                 -0.000523	,                -0.002872	
                 -0.002557	,                 0.000161	
                  0.003197	,                 0.001161	
                  0.002354	,                 0.000131	
                 -0.001363	,                 0.000453	
                  0.003547	,                 0.001113	
                 -0.000674	,                -0.000591	
                  0.001027	,                -0.002300	
                  0.000527	,                 0.000897	
                 -0.002504	,                -0.003355	
                 -0.000474	,                -0.000496	
                  0.000547	,                -0.001029	
                  0.002255	,                 0.002002	
                 -0.000114	,                 0.004013	
                  0.001748	,                 0.002135	
                 -0.001137	,                 0.001773	
                  0.003938	,                -0.001977	
                  0.000381	,                -0.002344	
                 -0.003846	,                 0.002371	
                 -0.000965	,                 0.004039	
                 -0.004510	,                 0.002328	
                  0.000575	,                 0.002816	
                  0.001266	,                -0.000243	
                 -0.001773	,                 0.000084	
                 -0.001266	,                -0.000948	
                  0.001277	,                -0.001303	
                  0.000938	,                 0.003756	
                  0.002122	,                -0.001172	
                 -0.002098	,                -0.000678	
                  0.001966	,                 0.000994	
                  0.002488	,                 0.001485	
                  0.001311	,                 0.001130	
                  0.001663	,                -0.000910	
                 -0.001879	,                -0.005155	
                 -0.002212	,                 0.001256	
                 -0.001021	,                -0.001296	
                 -0.002876	,                 0.000887	
                 -0.001182	,                 0.000199	
