RightTrapeziusdescendens,LeftTrapeziusdescendens
                 -0.046242	,                -0.018147	
                 -0.114007	,                -0.010892	
                 -0.149473	,                -0.023974	
                 -0.158565	,                -0.022446	
                 -0.125418	,                -0.000687	
                 -0.095405	,                 0.025580	
                 -0.034204	,                 0.050097	
                  0.036246	,                 0.046118	
                  0.008083	,                 0.036686	
                 -0.051300	,                 0.028030	
                 -0.088816	,                 0.010375	
                 -0.164547	,                -0.001074	
                 -0.213424	,                -0.019628	
                 -0.219602	,                -0.012440	
                 -0.224863	,                -0.014649	
                 -0.198481	,                -0.012574	
                 -0.160382	,                -0.006951	
                 -0.125963	,                 0.018340	
                 -0.071585	,                 0.072598	
                 -0.021004	,                 0.095440	
                  0.024475	,                 0.102005	
                  0.065268	,                 0.095081	
                  0.101966	,                 0.065465	
                  0.134917	,                 0.049318	
                  0.138349	,                 0.053818	
                  0.125589	,                 0.014076	
                  0.121013	,                -0.022978	
                  0.110188	,                -0.046949	
                  0.111950	,                -0.077403	
                  0.151509	,                -0.080950	
                  0.202396	,                -0.091406	
                  0.305979	,                -0.094252	
                  0.562994	,                -0.084099	
                  0.572542	,                -0.080885	
                  0.498192	,                -0.061455	
                  0.355990	,                -0.043886	
                  0.151058	,                -0.018942	
                 -0.038001	,                -0.002351	
                 -0.257117	,                 0.000726	
                 -0.342982	,                 0.003670	
                 -0.420023	,                 0.016235	
                 -0.391674	,                 0.041070	
                 -0.365844	,                 0.090569	
                 -0.221439	,                 0.140044	
                 -0.090960	,                 0.171967	
                 -0.006822	,                 0.188963	
                  0.038586	,                 0.183364	
                  0.051799	,                 0.178321	
                  0.063472	,                 0.156136	
                  0.051212	,                 0.120076	
                  0.019541	,                 0.057208	
                 -0.028148	,                -0.002707	
                 -0.088582	,                -0.041156	
                 -0.081048	,                -0.090077	
                 -0.102444	,                -0.121428	
                 -0.108850	,                -0.137801	
                 -0.079700	,                -0.152570	
                 -0.063844	,                -0.146720	
                 -0.106983	,                -0.132494	
                 -0.147010	,                -0.127616	
                 -0.151262	,                -0.130171	
                 -0.135955	,                -0.132381	
                 -0.130659	,                -0.128502	
                 -0.110095	,                -0.124819	
                 -0.091709	,                -0.096737	
                 -0.042371	,                -0.063259	
                 -0.007287	,                -0.023122	
                 -0.001126	,                 0.003611	
                  0.016078	,                 0.027808	
                  0.021258	,                 0.040920	
                  0.007106	,                 0.060639	
                  0.020580	,                 0.056802	
                  0.056673	,                 0.046697	
                  0.109610	,                 0.031553	
                  0.187042	,                 0.066805	
                  0.216887	,                 0.109836	
                  0.224626	,                 0.126554	
                  0.196952	,                 0.120609	
                  0.156364	,                 0.124658	
                  0.161949	,                 0.119606	
                  0.128488	,                 0.091536	
                  0.051484	,                 0.073310	
                 -0.021353	,                 0.023644	
                 -0.086931	,                -0.026167	
                 -0.129119	,                -0.045520	
                 -0.136016	,                -0.039910	
                 -0.142368	,                -0.045337	
                 -0.135403	,                -0.059980	
                 -0.129290	,                -0.064684	
                 -0.081330	,                -0.068918	
                 -0.036515	,                -0.065732	
                 -0.007663	,                -0.069308	
                  0.029127	,                -0.060816	
                  0.072187	,                -0.063725	
                  0.112491	,                -0.071097	
                  0.148985	,                -0.064579	
                  0.162578	,                -0.050442	
                  0.131210	,                -0.033797	
                  0.126682	,                -0.004655	
                  0.158553	,                 0.015155	
                  0.223298	,                 0.033046	
                  0.250120	,                 0.042568	
                  0.205675	,                 0.033372	
                  0.150096	,                 0.024759	
                  0.071410	,                 0.016962	
                 -0.042861	,                 0.009859	
                 -0.148820	,                 0.003319	
                 -0.216774	,                -0.002670	
                 -0.252628	,                -0.018222	
                 -0.262255	,                -0.032661	
                 -0.250231	,                -0.049549	
                 -0.126078	,                -0.047407	
                  0.025124	,                -0.033222	
                  0.125904	,                -0.005353	
                  0.106688	,                 0.054641	
                 -0.011107	,                 0.097751	
                 -0.087070	,                 0.121110	
                 -0.155495	,                 0.128263	
                 -0.216998	,                 0.134753	
                 -0.249610	,                 0.117379	
                 -0.216688	,                 0.090844	
                 -0.148873	,                 0.047175	
                 -0.121581	,                 0.029631	
                 -0.003405	,                 0.002896	
                  0.214947	,                -0.021506	
                  0.303378	,                -0.034933	
                  0.221655	,                -0.063068	
                  0.147640	,                -0.074126	
                  0.035841	,                -0.084193	
                 -0.024666	,                -0.087370	
                 -0.079519	,                -0.079612	
                 -0.129170	,                -0.067648	
                 -0.143674	,                -0.052426	
                 -0.159388	,                 0.014919	
                 -0.144959	,                 0.045282	
                 -0.131993	,                 0.093688	
                 -0.097241	,                 0.100116	
                 -0.045199	,                 0.094508	
                  0.001869	,                 0.078868	
                 -0.007005	,                 0.055074	
                 -0.014926	,                 0.007025	
                  0.034464	,                -0.050744	
                  0.066262	,                -0.104749	
                  0.094847	,                -0.111180	
                  0.141939	,                -0.116932	
                  0.147396	,                -0.110519	
                  0.187230	,                -0.104648	
                  0.233915	,                -0.099303	
                  0.226043	,                -0.076735	
                  0.195402	,                -0.048305	
                  0.124992	,                 0.006788	
                  0.058012	,                 0.061834	
                 -0.002794	,                 0.069283	
                 -0.073465	,                 0.063071	
                 -0.101944	,                 0.045757	
                 -0.093574	,                 0.040586	
                 -0.117192	,                 0.026249	
