RightTrapeziusdescendens,LeftTrapeziusdescendens
                 -0.000290	,                 0.001375	
                 -0.005993	,                -0.001831	
                 -0.015695	,                 0.001207	
                 -0.011404	,                -0.003340	
                 -0.010006	,                 0.002556	
                 -0.012976	,                 0.001862	
                 -0.007497	,                -0.001687	
                 -0.004548	,                -0.002183	
                 -0.006805	,                -0.005021	
                 -0.002818	,                -0.004480	
                 -0.004563	,                -0.002266	
                  0.001422	,                 0.000600	
                 -0.003562	,                -0.005115	
                 -0.003988	,                -0.009275	
                  0.004478	,                -0.003999	
                  0.007839	,                 0.002411	
                  0.004956	,                -0.000141	
                  0.004267	,                -0.002336	
                  0.003589	,                 0.002546	
                 -0.001459	,                 0.004207	
                 -0.003295	,                 0.003675	
                 -0.011338	,                 0.003151	
                 -0.010087	,                 0.009194	
                 -0.012880	,                 0.003276	
                 -0.009946	,                -0.000421	
                 -0.010574	,                 0.004474	
                 -0.005150	,                 0.004978	
                 -0.000097	,                -0.000236	
                 -0.002979	,                -0.005093	
                  0.000033	,                -0.003367	
                  0.000670	,                -0.003833	
                 -0.003414	,                -0.003286	
                 -0.004959	,                -0.000214	
                 -0.008352	,                -0.000525	
                 -0.003995	,                -0.000836	
                  0.002514	,                 0.002389	
                 -0.001612	,                 0.002735	
                  0.000666	,                 0.000222	
                  0.007121	,                -0.000756	
                  0.002937	,                 0.002298	
                 -0.000719	,                 0.006515	
                 -0.002674	,                 0.004823	
                 -0.005636	,                 0.000099	
                 -0.010762	,                 0.001792	
                 -0.000059	,                 0.002301	
                  0.007557	,                 0.004826	
                  0.014457	,                -0.002081	
                  0.008189	,                -0.001034	
                  0.009179	,                -0.001844	
                  0.014367	,                 0.000714	
                  0.020702	,                -0.004466	
                  0.024812	,                 0.000468	
                  0.024013	,                 0.000999	
                  0.013281	,                -0.000668	
                 -0.009667	,                 0.002889	
                 -0.025926	,                -0.000122	
                 -0.034531	,                -0.002960	
                 -0.037034	,                -0.002593	
                 -0.034477	,                -0.000205	
                 -0.023181	,                 0.001495	
                 -0.012952	,                -0.001020	
                 -0.003625	,                -0.002678	
                  0.004812	,                -0.002981	
                  0.006300	,                 0.001250	
                  0.007610	,                 0.009497	
