RightTrapeziusdescendens,LeftTrapeziusdescendens
                  0.000077	,                 0.003412	
                 -0.005022	,                -0.003296	
                 -0.002712	,                -0.004078	
                 -0.008969	,                -0.009882	
                 -0.002932	,                -0.001396	
                 -0.002151	,                -0.000360	
                 -0.004062	,                -0.005546	
                 -0.005621	,                 0.000877	
                  0.002039	,                 0.003373	
                 -0.000922	,                -0.000347	
                 -0.001670	,                 0.000319	
                  0.002602	,                -0.001363	
                  0.000476	,                -0.003026	
                 -0.004308	,                 0.002694	
                 -0.002186	,                -0.000012	
                 -0.001598	,                 0.000660	
                 -0.003197	,                -0.001362	
                  0.004604	,                 0.004344	
                  0.007807	,                 0.006489	
                 -0.005775	,                 0.000065	
                 -0.007502	,                -0.000767	
                 -0.002350	,                -0.000080	
                 -0.003790	,                -0.002075	
                  0.000309	,                 0.000975	
                  0.001520	,                 0.003830	
                 -0.001644	,                 0.004311	
                 -0.006801	,                -0.001752	
                 -0.004031	,                -0.007602	
                  0.001905	,                 0.002365	
                 -0.003280	,                 0.001008	
                 -0.001217	,                -0.000164	
                 -0.000683	,                -0.005692	
                 -0.004680	,                 0.001581	
                  0.003092	,                 0.002417	
                 -0.000109	,                 0.003251	
                 -0.001100	,                -0.003640	
                  0.003454	,                 0.006646	
                  0.000914	,                -0.008483	
                  0.006106	,                 0.001674	
                  0.002525	,                -0.000166	
                 -0.004383	,                 0.001541	
                 -0.001664	,                -0.002983	
                  0.000862	,                -0.006967	
                 -0.001332	,                -0.008070	
                 -0.003345	,                -0.008993	
                 -0.001645	,                 0.002501	
                 -0.002146	,                 0.000984	
                 -0.001637	,                -0.003032	
                 -0.004667	,                -0.001809	
                 -0.005826	,                -0.002783	
                 -0.000095	,                 0.000288	
                  0.005755	,                 0.006699	
                 -0.002716	,                 0.002481	
                  0.000464	,                 0.000316	
                  0.003444	,                 0.010927	
                  0.004223	,                 0.006361	
                  0.004998	,                 0.010390	
                  0.001233	,                 0.006666	
                 -0.003681	,                 0.007670	
                  0.003205	,                 0.004655	
                 -0.003225	,                 0.001989	
                 -0.004066	,                 0.002879	
                  0.001149	,                -0.000773	
                  0.003132	,                -0.001392	
                  0.003587	,                 0.002879	
                  0.000677	,                 0.001236	
                 -0.000871	,                -0.006463	
                 -0.003919	,                -0.003188	
                 -0.002733	,                -0.004135	
                  0.001474	,                -0.004905	
                  0.004305	,                -0.007358	
                  0.004758	,                -0.005092	
                  0.003530	,                -0.003000	
                  0.003836	,                -0.001269	
                  0.006321	,                -0.000720	
                  0.002402	,                 0.004031	
                 -0.002332	,                 0.002361	
                 -0.002830	,                 0.002878	
                  0.000038	,                -0.000656	
                 -0.000470	,                 0.002404	
                 -0.003497	,                -0.001455	
                 -0.000617	,                 0.000087	
                 -0.000279	,                -0.002085	
                 -0.003466	,                -0.001718	
                 -0.004609	,                -0.004211	
                  0.001140	,                -0.006522	
                  0.003663	,                -0.001431	
                  0.004323	,                 0.000601	
                  0.000775	,                -0.003615	
                 -0.004935	,                 0.001611	
                 -0.002710	,                 0.000929	
                 -0.003358	,                 0.002598	
                 -0.001653	,                 0.000881	
                 -0.005679	,                 0.008597	
                 -0.002120	,                 0.005325	
                 -0.001774	,                 0.000055	
                  0.002102	,                -0.002643	
                  0.000587	,                 0.001561	
                  0.000937	,                -0.003685	
                  0.003798	,                -0.003015	
                  0.002778	,                -0.003531	
                  0.002450	,                -0.007577	
                  0.005495	,                -0.004026	
                  0.005819	,                -0.006231	
                  0.004123	,                -0.001541	
                  0.002442	,                -0.004620	
                  0.000611	,                 0.001733	
                  0.000809	,                -0.009454	
                 -0.002871	,                -0.004952	
                 -0.004346	,                -0.009066	
                 -0.001263	,                -0.007950	
                 -0.000053	,                 0.002225	
                 -0.000363	,                -0.001987	
                  0.002033	,                -0.000985	
                  0.003064	,                 0.009077	
                  0.001225	,                 0.005612	
                 -0.002966	,                 0.006691	
                 -0.003439	,                 0.002692	
                 -0.006271	,                 0.001402	
                 -0.000489	,                 0.002136	
                  0.001729	,                -0.004544	
                 -0.005998	,                 0.001102	
                  0.001292	,                -0.001334	
                  0.002135	,                -0.003565	
                 -0.000397	,                -0.002055	
                 -0.004091	,                -0.001696	
                 -0.000546	,                 0.002907	
                  0.001123	,                -0.002917	
                 -0.001766	,                -0.000767	
                 -0.001278	,                -0.001473	
                  0.001733	,                -0.001983	
                 -0.004713	,                -0.001467	
                 -0.003879	,                -0.003960	
                  0.002005	,                -0.004232	
                 -0.000228	,                -0.002121	
                  0.001762	,                 0.003025	
                  0.000040	,                 0.001085	
                 -0.000500	,                 0.005403	
                 -0.000029	,                -0.003252	
                 -0.003089	,                 0.000606	
                  0.003290	,                 0.003974	
                  0.005940	,                -0.001090	
                  0.008407	,                 0.003645	
                  0.004634	,                 0.001291	
                  0.005262	,                -0.006939	
                 -0.003031	,                -0.001145	
                 -0.006230	,                -0.001934	
                  0.001041	,                -0.000874	
